Hour_number,Date,HE,Datetime,SH_Demand_R_GW,SH_Demand_C_GW,SH_Demand_Total_GW
0,2016-01-01 00:00:00,1,2016-01-01 00:00:00,2.963327310113816,0.5568675903903271,3.5201949005041433
1,2016-01-01 00:00:00,2,2016-01-01 01:00:00,2.9022017924663563,0.39226630861358647,3.2944681010799433
2,2016-01-01 00:00:00,3,2016-01-01 02:00:00,2.881948128199671,0.4775014798435438,3.3594496080432146
3,2016-01-01 00:00:00,4,2016-01-01 03:00:00,2.864322421465518,0.4009785199030264,3.2653009413685443
4,2016-01-01 00:00:00,5,2016-01-01 04:00:00,2.925362504873232,0.49683800929060584,3.422200514163838
5,2016-01-01 00:00:00,6,2016-01-01 05:00:00,2.9851142446582872,0.6230173892063411,3.6081316338646285
6,2016-01-01 00:00:00,7,2016-01-01 06:00:00,3.1011560862685266,1.913256833951157,5.014412920219684
7,2016-01-01 00:00:00,8,2016-01-01 07:00:00,3.084687850307599,1.565583036471403,4.650270886779002
8,2016-01-01 00:00:00,9,2016-01-01 08:00:00,3.1304347140044944,1.4977479174310375,4.628182631435532
9,2016-01-01 00:00:00,10,2016-01-01 09:00:00,3.280336575432609,1.2443396026588494,4.524676178091458
10,2016-01-01 00:00:00,11,2016-01-01 10:00:00,3.34226389164333,1.1272792252002366,4.469543116843567
11,2016-01-01 00:00:00,12,2016-01-01 11:00:00,3.18188892320467,0.8904061290271107,4.07229505223178
12,2016-01-01 00:00:00,13,2016-01-01 12:00:00,2.8725609566951027,0.7894149876142136,3.661975944309316
13,2016-01-01 00:00:00,14,2016-01-01 13:00:00,2.8018478203639976,0.6859041682702699,3.4877519886342676
14,2016-01-01 00:00:00,15,2016-01-01 14:00:00,2.7715593838614554,0.7075563126633819,3.4791156965248375
15,2016-01-01 00:00:00,16,2016-01-01 15:00:00,2.7108732433900102,0.7251272828457274,3.4360005262357376
16,2016-01-01 00:00:00,17,2016-01-01 16:00:00,2.937372983701625,0.8554523070044491,3.7928252907060744
17,2016-01-01 00:00:00,18,2016-01-01 17:00:00,3.160107563969864,0.9780086581867664,4.138116222156631
18,2016-01-01 00:00:00,19,2016-01-01 18:00:00,3.1265386805934208,1.1218314095540511,4.248370090147472
19,2016-01-01 00:00:00,20,2016-01-01 19:00:00,3.0879557636614643,1.1733296771897814,4.261285440851245
20,2016-01-01 00:00:00,21,2016-01-01 20:00:00,3.2603134098739317,1.2836607022116497,4.543974112085581
21,2016-01-01 00:00:00,22,2016-01-01 21:00:00,3.0740555518202073,0.5811516867679897,3.6552072385881966
22,2016-01-01 00:00:00,23,2016-01-01 22:00:00,3.062674020716372,0.5982616665179402,3.6609356872343124
23,2016-01-01 00:00:00,24,2016-01-01 23:00:00,2.9084542617001983,0.6066871121262071,3.5151413738264052
24,2016-01-02 00:00:00,1,2016-01-02 00:00:00,2.8529003733582026,0.6002626211993732,3.453162994557576
25,2016-01-02 00:00:00,2,2016-01-02 01:00:00,2.822497143141946,0.4580050566314977,3.280502199773444
26,2016-01-02 00:00:00,3,2016-01-02 02:00:00,2.8987928897528192,0.48449059578562725,3.3832834855384464
27,2016-01-02 00:00:00,4,2016-01-02 03:00:00,2.843702323931196,0.44906379116289974,3.2927661150940954
28,2016-01-02 00:00:00,5,2016-01-02 04:00:00,3.0058177489842057,0.5134810804781329,3.519298829462339
29,2016-01-02 00:00:00,6,2016-01-02 05:00:00,2.9623621786273375,0.7400958862910629,3.7024580649184
30,2016-01-02 00:00:00,7,2016-01-02 06:00:00,3.047128730601609,3.2711167807502344,6.318245511351843
31,2016-01-02 00:00:00,8,2016-01-02 07:00:00,3.108971696435029,2.4735229900308093,5.5824946864658385
32,2016-01-02 00:00:00,9,2016-01-02 08:00:00,3.1840555319383013,1.9753647495510231,5.159420281489324
33,2016-01-02 00:00:00,10,2016-01-02 09:00:00,3.3972801280645797,1.6216246119302724,5.018904739994852
34,2016-01-02 00:00:00,11,2016-01-02 10:00:00,3.334884987348237,1.3397980482175795,4.674683035565817
35,2016-01-02 00:00:00,12,2016-01-02 11:00:00,3.289388534747214,1.059957670205695,4.3493462049529095
36,2016-01-02 00:00:00,13,2016-01-02 12:00:00,3.323274364795492,0.9694818722487865,4.292756237044278
37,2016-01-02 00:00:00,14,2016-01-02 13:00:00,3.1291318724690886,0.9191146874591171,4.048246559928206
38,2016-01-02 00:00:00,15,2016-01-02 14:00:00,3.044695422603289,0.9632775151470497,4.007972937750338
39,2016-01-02 00:00:00,16,2016-01-02 15:00:00,2.963407331433233,1.0625151859414272,4.02592251737466
40,2016-01-02 00:00:00,17,2016-01-02 16:00:00,3.2448971854225914,1.1159528140966795,4.360849999519271
41,2016-01-02 00:00:00,18,2016-01-02 17:00:00,3.2403707291353023,1.3795122208569597,4.619882949992262
42,2016-01-02 00:00:00,19,2016-01-02 18:00:00,3.1782390608002182,1.4722318236955183,4.6504708844957365
43,2016-01-02 00:00:00,20,2016-01-02 19:00:00,3.1429699332465106,1.5939427626206255,4.736912695867136
44,2016-01-02 00:00:00,21,2016-01-02 20:00:00,3.1818831322972416,1.7052200006193527,4.887103132916595
45,2016-01-02 00:00:00,22,2016-01-02 21:00:00,3.135530553952851,0.7228262630098252,3.858356816962676
46,2016-01-02 00:00:00,23,2016-01-02 22:00:00,3.13414364328466,0.4868442754897341,3.6209879187743943
47,2016-01-02 00:00:00,24,2016-01-02 23:00:00,2.997891380824545,0.5726913194955693,3.5705827003201147
48,2016-01-03 00:00:00,1,2016-01-03 00:00:00,2.841615255913634,0.47678246099287996,3.318397716906514
49,2016-01-03 00:00:00,2,2016-01-03 01:00:00,2.901854371707792,0.4507532520961847,3.3526076238039764
50,2016-01-03 00:00:00,3,2016-01-03 02:00:00,2.8962230529189834,0.37866654415385914,3.2748895970728427
51,2016-01-03 00:00:00,4,2016-01-03 03:00:00,2.8611455599859443,0.4593783777073609,3.320523937693305
52,2016-01-03 00:00:00,5,2016-01-03 04:00:00,2.976675970543567,0.43629759586845585,3.412973566412023
53,2016-01-03 00:00:00,6,2016-01-03 05:00:00,3.0236501440033723,0.7515126924451625,3.775162836448535
54,2016-01-03 00:00:00,7,2016-01-03 06:00:00,3.066815824170609,2.890647072901164,5.957462897071773
55,2016-01-03 00:00:00,8,2016-01-03 07:00:00,3.146159925458813,2.20394441365276,5.3501043391115735
56,2016-01-03 00:00:00,9,2016-01-03 08:00:00,3.271267514620453,1.7362862727668353,5.007553787387288
57,2016-01-03 00:00:00,10,2016-01-03 09:00:00,3.167090723894639,1.4121233724357982,4.579214096330436
58,2016-01-03 00:00:00,11,2016-01-03 10:00:00,3.306740907402956,1.2278333653417826,4.534574272744739
59,2016-01-03 00:00:00,12,2016-01-03 11:00:00,3.253088725868906,0.9966262298571574,4.249714955726064
60,2016-01-03 00:00:00,13,2016-01-03 12:00:00,3.0162332307562996,0.9691277613631653,3.985360992119465
61,2016-01-03 00:00:00,14,2016-01-03 13:00:00,2.9893273100819715,0.9715236348649426,3.9608509449469143
62,2016-01-03 00:00:00,15,2016-01-03 14:00:00,2.9457242466724805,1.0261439376489887,3.9718681843214694
63,2016-01-03 00:00:00,16,2016-01-03 15:00:00,3.052943479548949,1.1772082598499758,4.2301517393989245
64,2016-01-03 00:00:00,17,2016-01-03 16:00:00,3.1029190780313156,1.244282358716707,4.347201436748023
65,2016-01-03 00:00:00,18,2016-01-03 17:00:00,3.2076879743143656,1.1603026140161163,4.367990588330482
66,2016-01-03 00:00:00,19,2016-01-03 18:00:00,3.1367032160758406,1.0712596578488147,4.2079628739246555
67,2016-01-03 00:00:00,20,2016-01-03 19:00:00,3.048002857203042,1.122850678519831,4.170853535722872
68,2016-01-03 00:00:00,21,2016-01-03 20:00:00,3.0523791513789127,1.2844183512765643,4.336797502655477
69,2016-01-03 00:00:00,22,2016-01-03 21:00:00,2.9324392962442034,0.658877072666275,3.591316368910478
70,2016-01-03 00:00:00,23,2016-01-03 22:00:00,2.8866688995682286,0.4909413675683805,3.3776102671366095
71,2016-01-03 00:00:00,24,2016-01-03 23:00:00,2.666861324571503,0.497130921964683,3.163992246536186
72,2016-01-04 00:00:00,1,2016-01-04 00:00:00,2.609577331244393,0.4699934222995079,3.079570753543901
73,2016-01-04 00:00:00,2,2016-01-04 01:00:00,2.599908277072069,0.3861119849250798,2.9860202619971488
74,2016-01-04 00:00:00,3,2016-01-04 02:00:00,2.6049609974686763,0.38353830653621923,2.9884993040048955
75,2016-01-04 00:00:00,4,2016-01-04 03:00:00,2.585749642639686,0.39609244127052906,2.981842083910215
76,2016-01-04 00:00:00,5,2016-01-04 04:00:00,2.6853238050771213,0.4051422722145373,3.0904660772916586
77,2016-01-04 00:00:00,6,2016-01-04 05:00:00,2.7078196912173516,0.6895518228413409,3.397371514058692
78,2016-01-04 00:00:00,7,2016-01-04 06:00:00,2.86082672890678,2.4629727060161732,5.323799434922954
79,2016-01-04 00:00:00,8,2016-01-04 07:00:00,2.896981286569095,2.0429155264310985,4.939896813000194
80,2016-01-04 00:00:00,9,2016-01-04 08:00:00,2.9190489611823023,1.6588440510056544,4.577893012187957
81,2016-01-04 00:00:00,10,2016-01-04 09:00:00,2.804898234276332,1.4183449338545484,4.223243168130881
82,2016-01-04 00:00:00,11,2016-01-04 10:00:00,2.6993132021790704,1.2877506589385714,3.9870638611176417
83,2016-01-04 00:00:00,12,2016-01-04 11:00:00,2.5281683997763733,1.065452419509906,3.593620819286279
84,2016-01-04 00:00:00,13,2016-01-04 12:00:00,2.4302942073546316,0.9999901227762678,3.4302843301309
85,2016-01-04 00:00:00,14,2016-01-04 13:00:00,2.5466700815863312,0.9987493564040409,3.5454194379903723
86,2016-01-04 00:00:00,15,2016-01-04 14:00:00,2.4216545398838245,0.988123107627543,3.4097776475113677
87,2016-01-04 00:00:00,16,2016-01-04 15:00:00,2.493966325131018,0.9779356368490022,3.4719019619800204
88,2016-01-04 00:00:00,17,2016-01-04 16:00:00,2.585843473271958,1.0481324913617887,3.6339759646337466
89,2016-01-04 00:00:00,18,2016-01-04 17:00:00,2.9281785674769027,0.9540078871671352,3.882186454644038
90,2016-01-04 00:00:00,19,2016-01-04 18:00:00,2.8582041324682033,0.8516519761954248,3.7098561086636277
91,2016-01-04 00:00:00,20,2016-01-04 19:00:00,2.962414725052885,0.9669380750975158,3.9293528001504012
92,2016-01-04 00:00:00,21,2016-01-04 20:00:00,2.8904150771618182,1.006541846764572,3.8969569239263904
93,2016-01-04 00:00:00,22,2016-01-04 21:00:00,2.8452694720798823,0.39984256218976,3.2451120342696425
94,2016-01-04 00:00:00,23,2016-01-04 22:00:00,2.6987006937836098,0.29951175212725767,2.9982124459108674
95,2016-01-04 00:00:00,24,2016-01-04 23:00:00,2.6481896536030347,0.3913767240230198,3.039566377626054
96,2016-01-05 00:00:00,1,2016-01-05 00:00:00,2.559688425346382,0.37585561469666096,2.935544040043043
97,2016-01-05 00:00:00,2,2016-01-05 01:00:00,2.597899897053815,0.38822861062926717,2.9861285076830826
98,2016-01-05 00:00:00,3,2016-01-05 02:00:00,2.560501331858584,0.31493624253996017,2.875437574398544
99,2016-01-05 00:00:00,4,2016-01-05 03:00:00,2.552928087605573,0.37954531943855396,2.932473407044127
100,2016-01-05 00:00:00,5,2016-01-05 04:00:00,2.5817035925765857,0.36477790016087314,2.9464814927374587
101,2016-01-05 00:00:00,6,2016-01-05 05:00:00,2.624232789635733,0.6091766376887177,3.2334094273244505
102,2016-01-05 00:00:00,7,2016-01-05 06:00:00,2.7086332678447116,2.6938995239681516,5.402532791812863
103,2016-01-05 00:00:00,8,2016-01-05 07:00:00,2.873963281566508,2.2743463211411528,5.148309602707661
104,2016-01-05 00:00:00,9,2016-01-05 08:00:00,2.7546878534625385,1.9232240279209099,4.677911881383449
105,2016-01-05 00:00:00,10,2016-01-05 09:00:00,2.775276783991377,1.6029181747260646,4.378194958717441
106,2016-01-05 00:00:00,11,2016-01-05 10:00:00,2.729196903124647,1.3705285124948277,4.099725415619475
107,2016-01-05 00:00:00,12,2016-01-05 11:00:00,2.7897198846367686,1.0289938572981974,3.818713741934966
108,2016-01-05 00:00:00,13,2016-01-05 12:00:00,2.6350973019389423,0.8424932382269715,3.477590540165914
109,2016-01-05 00:00:00,14,2016-01-05 13:00:00,2.7265010195142723,0.7982287300386696,3.5247297495529417
110,2016-01-05 00:00:00,15,2016-01-05 14:00:00,2.6712822576759514,0.7616540080688601,3.4329362657448117
111,2016-01-05 00:00:00,16,2016-01-05 15:00:00,2.7521200394124827,0.7615429592858629,3.513662998698346
112,2016-01-05 00:00:00,17,2016-01-05 16:00:00,2.916981976061426,1.0037381350516126,3.920720111113039
113,2016-01-05 00:00:00,18,2016-01-05 17:00:00,2.9671546697650744,1.210100898122497,4.177255567887571
114,2016-01-05 00:00:00,19,2016-01-05 18:00:00,2.8382865165238194,1.3222323890508547,4.1605189055746745
115,2016-01-05 00:00:00,20,2016-01-05 19:00:00,2.852729177508718,1.6761981768827783,4.528927354391495
116,2016-01-05 00:00:00,21,2016-01-05 20:00:00,2.7321585168463236,1.8169334531000898,4.549091969946413
117,2016-01-05 00:00:00,22,2016-01-05 21:00:00,2.716011233736731,0.6259922777688179,3.342003511505549
118,2016-01-05 00:00:00,23,2016-01-05 22:00:00,2.712369362096962,0.45662070451847986,3.168990066615442
119,2016-01-05 00:00:00,24,2016-01-05 23:00:00,2.532512373118681,0.5596587683236799,3.092171141442361
120,2016-01-06 00:00:00,1,2016-01-06 00:00:00,2.3547717242180757,0.47713108834171264,2.8319028125597883
121,2016-01-06 00:00:00,2,2016-01-06 01:00:00,2.3019038384407753,0.47093477632249375,2.772838614763269
122,2016-01-06 00:00:00,3,2016-01-06 02:00:00,2.2686466294380856,0.3980474143536573,2.666694043791743
123,2016-01-06 00:00:00,4,2016-01-06 03:00:00,2.324636546453411,0.5162856046372137,2.8409221510906244
124,2016-01-06 00:00:00,5,2016-01-06 04:00:00,2.336884465442968,0.5049218494261875,2.8418063148691557
125,2016-01-06 00:00:00,6,2016-01-06 05:00:00,2.4182635253923572,0.7605982665481866,3.1788617919405437
126,2016-01-06 00:00:00,7,2016-01-06 06:00:00,2.6689923942258598,3.5998904457025858,6.2688828399284455
127,2016-01-06 00:00:00,8,2016-01-06 07:00:00,2.596406836621806,3.497114044465856,6.093520881087663
128,2016-01-06 00:00:00,9,2016-01-06 08:00:00,2.637287505843306,3.1090617208209665,5.746349226664272
129,2016-01-06 00:00:00,10,2016-01-06 09:00:00,2.465029232231151,2.535395655510571,5.000424887741722
130,2016-01-06 00:00:00,11,2016-01-06 10:00:00,2.304721253022068,2.001180337802126,4.305901590824194
131,2016-01-06 00:00:00,12,2016-01-06 11:00:00,2.1805886579078284,1.6228914001185464,3.803480058026375
132,2016-01-06 00:00:00,13,2016-01-06 12:00:00,1.952030341651706,1.3754875409627065,3.3275178826144125
133,2016-01-06 00:00:00,14,2016-01-06 13:00:00,1.9723086564470607,1.2608418095028116,3.233150465949872
134,2016-01-06 00:00:00,15,2016-01-06 14:00:00,1.9533447661248746,1.2235050514084298,3.1768498175333044
135,2016-01-06 00:00:00,16,2016-01-06 15:00:00,2.0804595832906188,1.193367436475944,3.2738270197665624
136,2016-01-06 00:00:00,17,2016-01-06 16:00:00,2.368544394091622,1.358110001667937,3.7266543957595593
137,2016-01-06 00:00:00,18,2016-01-06 17:00:00,2.4650334089194574,1.449726374270214,3.9147597831896714
138,2016-01-06 00:00:00,19,2016-01-06 18:00:00,2.5454007606652804,1.7598757766982356,4.305276537363516
139,2016-01-06 00:00:00,20,2016-01-06 19:00:00,2.5551917626654,2.1263869967035522,4.681578759368952
140,2016-01-06 00:00:00,21,2016-01-06 20:00:00,2.4381565130934018,2.2625587664549456,4.700715279548348
141,2016-01-06 00:00:00,22,2016-01-06 21:00:00,2.383253418506236,1.7619974039190454,4.145250822425282
142,2016-01-06 00:00:00,23,2016-01-06 22:00:00,2.388913731392993,0.63057168375729,3.0194854151502826
143,2016-01-06 00:00:00,24,2016-01-06 23:00:00,2.1837392943731646,0.739639364854703,2.923378659227868
144,2016-01-07 00:00:00,1,2016-01-07 00:00:00,2.1734431615084544,0.6372120190615015,2.8106551805699556
145,2016-01-07 00:00:00,2,2016-01-07 01:00:00,2.146971461457665,0.6031031908094499,2.750074652267115
146,2016-01-07 00:00:00,3,2016-01-07 02:00:00,2.148503133582519,0.5407503439532124,2.6892534775357313
147,2016-01-07 00:00:00,4,2016-01-07 03:00:00,2.2258356557825216,0.6290841627193184,2.8549198185018403
148,2016-01-07 00:00:00,5,2016-01-07 04:00:00,2.304257570826592,0.5410604100041617,2.8453179808307536
149,2016-01-07 00:00:00,6,2016-01-07 05:00:00,2.2553102696551446,0.8024283976144267,3.057738667269571
150,2016-01-07 00:00:00,7,2016-01-07 06:00:00,2.369473880254733,0.9945513405268137,3.364025220781546
151,2016-01-07 00:00:00,8,2016-01-07 07:00:00,2.467642845429778,1.4460026689413692,3.913645514371147
152,2016-01-07 00:00:00,9,2016-01-07 08:00:00,2.5053765082786583,2.5942312322218983,5.099607740500557
153,2016-01-07 00:00:00,10,2016-01-07 09:00:00,2.3550837667319158,2.064238375843703,4.419322142575619
154,2016-01-07 00:00:00,11,2016-01-07 10:00:00,2.2061702183864713,1.5540226862325923,3.7601929046190636
155,2016-01-07 00:00:00,12,2016-01-07 11:00:00,2.2955360916075453,1.3775696094560799,3.673105701063625
156,2016-01-07 00:00:00,13,2016-01-07 12:00:00,2.133847707150789,1.1906169879028032,3.324464695053592
157,2016-01-07 00:00:00,14,2016-01-07 13:00:00,2.1680370065924066,1.2002879984482162,3.3683250050406226
158,2016-01-07 00:00:00,15,2016-01-07 14:00:00,2.179859739160985,1.1962458756996583,3.376105614860643
159,2016-01-07 00:00:00,16,2016-01-07 15:00:00,2.2775731227771763,1.2469950490181188,3.524568171795295
160,2016-01-07 00:00:00,17,2016-01-07 16:00:00,2.397501349107773,1.1923169780192273,3.5898183271270003
161,2016-01-07 00:00:00,18,2016-01-07 17:00:00,2.550704303313743,1.3788296509086917,3.9295339542224346
162,2016-01-07 00:00:00,19,2016-01-07 18:00:00,2.5953746540596057,1.3065440630072669,3.9019187170668728
163,2016-01-07 00:00:00,20,2016-01-07 19:00:00,2.632994602220101,0.625145034147762,3.258139636367863
164,2016-01-07 00:00:00,21,2016-01-07 20:00:00,2.519317711680337,0.6424898521198389,3.161807563800176
165,2016-01-07 00:00:00,22,2016-01-07 21:00:00,2.4368395977578237,0.6062036775739948,3.0430432753318186
166,2016-01-07 00:00:00,23,2016-01-07 22:00:00,2.366374959610762,0.5611053924009237,2.927480352011686
167,2016-01-07 00:00:00,24,2016-01-07 23:00:00,2.2937252767895013,0.5699442700756383,2.8636695468651396
168,2016-01-08 00:00:00,1,2016-01-08 00:00:00,2.173273129074916,0.5587894222393164,2.7320625513142325
169,2016-01-08 00:00:00,2,2016-01-08 01:00:00,2.100691586892734,0.4446833892209584,2.545374976113692
170,2016-01-08 00:00:00,3,2016-01-08 02:00:00,2.0850060819636265,0.4528690189414328,2.537875100905059
171,2016-01-08 00:00:00,4,2016-01-08 03:00:00,2.122899486512803,0.44055705300210585,2.5634565395149087
172,2016-01-08 00:00:00,5,2016-01-08 04:00:00,2.1682529219605065,0.5088976247819352,2.6771505467424417
173,2016-01-08 00:00:00,6,2016-01-08 05:00:00,2.302353416258511,0.6790669208343807,2.981420337092892
174,2016-01-08 00:00:00,7,2016-01-08 06:00:00,2.4170917241056054,2.060818138078211,4.477909862183816
175,2016-01-08 00:00:00,8,2016-01-08 07:00:00,2.4292279446258833,1.6781788552113452,4.107406799837229
176,2016-01-08 00:00:00,9,2016-01-08 08:00:00,2.4566242405021703,1.5560485893555285,4.012672829857699
177,2016-01-08 00:00:00,10,2016-01-08 09:00:00,2.4001266462192334,1.2904549185847407,3.690581564803974
178,2016-01-08 00:00:00,11,2016-01-08 10:00:00,2.293535821209163,1.1588301412885718,3.4523659624977348
179,2016-01-08 00:00:00,12,2016-01-08 11:00:00,2.2660081252363486,0.9787367500665046,3.244744875302853
180,2016-01-08 00:00:00,13,2016-01-08 12:00:00,2.1432709726224473,0.9258712075615532,3.069142180184
181,2016-01-08 00:00:00,14,2016-01-08 13:00:00,2.0624162198181137,0.8831527047182128,2.945568924536327
182,2016-01-08 00:00:00,15,2016-01-08 14:00:00,2.033932956831675,0.9104039127317723,2.944336869563447
183,2016-01-08 00:00:00,16,2016-01-08 15:00:00,2.0384145486592344,0.8903619955264229,2.9287765441856575
184,2016-01-08 00:00:00,17,2016-01-08 16:00:00,2.1970840828537463,0.9998324978518005,3.1969165807055466
185,2016-01-08 00:00:00,18,2016-01-08 17:00:00,2.4206034303260795,1.0244011525032302,3.4450045828293097
186,2016-01-08 00:00:00,19,2016-01-08 18:00:00,2.330493025314379,0.9660076062809112,3.2965006315952907
187,2016-01-08 00:00:00,20,2016-01-08 19:00:00,2.4041650114660733,0.9586648148349276,3.3628298263010006
188,2016-01-08 00:00:00,21,2016-01-08 20:00:00,2.4315999867550073,1.0862345865798904,3.5178345733348975
189,2016-01-08 00:00:00,22,2016-01-08 21:00:00,2.436026161407212,0.5244218582587377,2.9604480196659497
190,2016-01-08 00:00:00,23,2016-01-08 22:00:00,2.471797429788649,0.5155126324600883,2.987310062248737
191,2016-01-08 00:00:00,24,2016-01-08 23:00:00,2.4361929539143388,0.5050567111150885,2.941249665029427
192,2016-01-09 00:00:00,1,2016-01-09 00:00:00,2.2252076914636025,0.498855593154542,2.7240632846181443
193,2016-01-09 00:00:00,2,2016-01-09 01:00:00,2.269613562582435,0.40216449350257255,2.6717780560850075
194,2016-01-09 00:00:00,3,2016-01-09 02:00:00,2.3225327599352945,0.413076375762072,2.7356091356973664
195,2016-01-09 00:00:00,4,2016-01-09 03:00:00,2.308371059454023,0.40824941391972364,2.7166204733737467
196,2016-01-09 00:00:00,5,2016-01-09 04:00:00,2.4405611680113832,0.4902465124517679,2.9308076804631513
197,2016-01-09 00:00:00,6,2016-01-09 05:00:00,2.4518194682388956,0.7490029418384824,3.2008224100773783
198,2016-01-09 00:00:00,7,2016-01-09 06:00:00,2.5341810030287606,3.202543150277368,5.736724153306128
199,2016-01-09 00:00:00,8,2016-01-09 07:00:00,2.6686590752537187,2.5184893022435544,5.187148377497273
200,2016-01-09 00:00:00,9,2016-01-09 08:00:00,2.8151171805520945,2.0391179515564994,4.8542351321085935
201,2016-01-09 00:00:00,10,2016-01-09 09:00:00,2.6618071805041126,1.6994199558642018,4.361227136368314
202,2016-01-09 00:00:00,11,2016-01-09 10:00:00,2.5969519202733067,1.4964129702760114,4.093364890549318
203,2016-01-09 00:00:00,12,2016-01-09 11:00:00,2.5140335647106857,1.259610922767697,3.773644487478383
204,2016-01-09 00:00:00,13,2016-01-09 12:00:00,2.3454519366873736,1.1290122112191683,3.474464147906542
205,2016-01-09 00:00:00,14,2016-01-09 13:00:00,2.2648224739530383,1.0792586906132866,3.344081164566325
206,2016-01-09 00:00:00,15,2016-01-09 14:00:00,2.1924292324866013,1.045607336280098,3.238036568766699
207,2016-01-09 00:00:00,16,2016-01-09 15:00:00,2.1215950129645513,1.0865499407175734,3.2081449536821247
208,2016-01-09 00:00:00,17,2016-01-09 16:00:00,2.1688243250366366,1.194004739614134,3.3628290646507706
209,2016-01-09 00:00:00,18,2016-01-09 17:00:00,2.4840300815891627,1.340096010716954,3.824126092306117
210,2016-01-09 00:00:00,19,2016-01-09 18:00:00,2.5005551647017605,1.2063152817478873,3.7068704464496482
211,2016-01-09 00:00:00,20,2016-01-09 19:00:00,2.4889228303490833,1.280783558539925,3.7697063888890083
212,2016-01-09 00:00:00,21,2016-01-09 20:00:00,2.45462696480502,1.3860967337725414,3.840723698577562
213,2016-01-09 00:00:00,22,2016-01-09 21:00:00,2.3929932253674067,0.5637505041664299,2.9567437295338364
214,2016-01-09 00:00:00,23,2016-01-09 22:00:00,2.50197369948415,0.37494312245693506,2.8769168219410854
215,2016-01-09 00:00:00,24,2016-01-09 23:00:00,2.3941022839057573,0.44973159670131024,2.8438338806070678
216,2016-01-10 00:00:00,1,2016-01-10 00:00:00,2.3682491044565093,0.40036178036888936,2.7686108848253985
217,2016-01-10 00:00:00,2,2016-01-10 01:00:00,2.357992148710492,0.3966378541077586,2.7546300028182507
218,2016-01-10 00:00:00,3,2016-01-10 02:00:00,2.3654302700050476,0.3333254864080883,2.698755756413136
219,2016-01-10 00:00:00,4,2016-01-10 03:00:00,2.2895133421311447,0.39809812188468663,2.6876114640158315
220,2016-01-10 00:00:00,5,2016-01-10 04:00:00,2.308425493914744,0.3800322592074954,2.6884577531222393
221,2016-01-10 00:00:00,6,2016-01-10 05:00:00,2.334003040094417,0.6518946000337956,2.985897640128213
222,2016-01-10 00:00:00,7,2016-01-10 06:00:00,2.3599047558163404,2.53119275739492,4.89109751321126
223,2016-01-10 00:00:00,8,2016-01-10 07:00:00,2.4766025681189463,2.161291504825588,4.637894072944534
224,2016-01-10 00:00:00,9,2016-01-10 08:00:00,2.597119557204983,1.8175924545472675,4.4147120117522505
225,2016-01-10 00:00:00,10,2016-01-10 09:00:00,2.5917120741514643,1.4733304077535203,4.065042481904984
226,2016-01-10 00:00:00,11,2016-01-10 10:00:00,2.658213928059249,1.2687189365504323,3.926932864609681
227,2016-01-10 00:00:00,12,2016-01-10 11:00:00,2.5241424759713524,1.0653336585381716,3.5894761345095243
228,2016-01-10 00:00:00,13,2016-01-10 12:00:00,2.5093624169323574,0.9578356804996903,3.4671980974320475
229,2016-01-10 00:00:00,14,2016-01-10 13:00:00,2.3655146592521317,0.9221540149097585,3.28766867416189
230,2016-01-10 00:00:00,15,2016-01-10 14:00:00,2.221543301864493,0.8969365760150161,3.118479877879509
231,2016-01-10 00:00:00,16,2016-01-10 15:00:00,2.171212235022606,0.8947079932225878,3.0659202282451936
232,2016-01-10 00:00:00,17,2016-01-10 16:00:00,2.47144059165779,1.0249282244211335,3.496368816078924
233,2016-01-10 00:00:00,18,2016-01-10 17:00:00,2.5784699259247112,1.2196643372032416,3.798134263127953
234,2016-01-10 00:00:00,19,2016-01-10 18:00:00,2.517042484692195,1.3270457154794437,3.8440882001716385
235,2016-01-10 00:00:00,20,2016-01-10 19:00:00,2.5550434355534946,1.469583386600017,4.024626822153512
236,2016-01-10 00:00:00,21,2016-01-10 20:00:00,2.5596715029953763,1.5461872926149005,4.105858795610277
237,2016-01-10 00:00:00,22,2016-01-10 21:00:00,2.5273028447406434,0.6175296393463363,3.1448324840869795
238,2016-01-10 00:00:00,23,2016-01-10 22:00:00,2.619185892278912,0.4457276492325301,3.0649135415114417
239,2016-01-10 00:00:00,24,2016-01-10 23:00:00,2.4311055092356013,0.5324501480587777,2.9635556572943793
240,2016-01-11 00:00:00,1,2016-01-11 00:00:00,2.3671632339062727,0.44519187215234307,2.812355106058616
241,2016-01-11 00:00:00,2,2016-01-11 01:00:00,2.2932494415660427,0.42968459174509627,2.7229340333111387
242,2016-01-11 00:00:00,3,2016-01-11 02:00:00,2.3516205145529283,0.3541850079512892,2.705805522504218
243,2016-01-11 00:00:00,4,2016-01-11 03:00:00,2.3966800798901917,0.4307366747675296,2.8274167546577216
244,2016-01-11 00:00:00,5,2016-01-11 04:00:00,2.465078327537763,0.4018196553620128,2.8668979828997756
245,2016-01-11 00:00:00,6,2016-01-11 05:00:00,2.525438969811204,0.6930800037207193,3.2185189735319235
246,2016-01-11 00:00:00,7,2016-01-11 06:00:00,2.7252022074802476,2.928468633846641,5.653670841326889
247,2016-01-11 00:00:00,8,2016-01-11 07:00:00,2.7916425429515863,2.5133346003179136,5.3049771432695
248,2016-01-11 00:00:00,9,2016-01-11 08:00:00,2.7492614385763363,2.1936361978599215,4.942897636436258
