Date,Hour_Ending,Datetime,Residential_Space_Heat_Demand_GW,Residential_Water_Heat_Demand_GW,Commercial_Space_Heat_Demand_GW,Commercial_Water_Heat_Demand_GW
2016-06-25 00:00:00,7,2016-06-25 06:00:00,0.4357071267967011,0.9500000681913878,0.4509664391626756,0.08727885544470301
2016-06-25 00:00:00,8,2016-06-25 07:00:00,0.4471730122619836,0.9829218232154046,0.26259468514333545,0.13013523327026133
2016-06-25 00:00:00,9,2016-06-25 08:00:00,0.5500939400830933,0.7472035463735254,0.21707980697689566,0.10512132672985344
2016-06-25 00:00:00,10,2016-06-25 09:00:00,0.6209202082285071,0.6245686168728408,0.18527549824690256,0.08763753223164865
2016-06-25 00:00:00,11,2016-06-25 10:00:00,0.6059080175185159,0.507930500745246,0.16358010035562603,0.07997720309973558
2016-06-25 00:00:00,12,2016-06-25 11:00:00,0.5535401885436492,0.445263751466073,0.14773413741950353,0.058605176413750425
2016-06-25 00:00:00,13,2016-06-25 12:00:00,0.03879551066070749,0.4122812510925712,0.13937132900557736,0.05408827650395411
2016-06-25 00:00:00,14,2016-06-25 13:00:00,0.0,0.39459063608548184,0.13019546538390975,0.0652474000392363
2016-06-25 00:00:00,15,2016-06-25 14:00:00,0.0,0.3795985901360536,0.12096050549413435,0.051096025151295466
2016-06-25 00:00:00,16,2016-06-25 15:00:00,0.0,0.4162663727499453,0.11214768796707889,0.0470286746132504
2016-06-25 00:00:00,17,2016-06-25 16:00:00,0.0,0.4737022879869803,0.11308999868018135,0.05174425849472517
2016-06-25 00:00:00,18,2016-06-25 17:00:00,0.0,0.5310463341975862,0.11982896487167248,0.05702121498099587
2016-06-25 00:00:00,19,2016-06-25 18:00:00,0.0,0.5902830025129862,0.13695704462316743,0.07156613509732603
2016-06-25 00:00:00,20,2016-06-25 19:00:00,0.0,0.5834365553161173,0.18609676064453964,0.06951706176556194
2016-06-25 00:00:00,21,2016-06-25 20:00:00,0.0,0.5358090792962338,0.15190421778434698,0.07483408312960901
2016-06-25 00:00:00,22,2016-06-25 21:00:00,0.01631684262737927,0.42864726272174686,0.19432415095426703,0.09529416020943468
2016-06-25 00:00:00,23,2016-06-25 22:00:00,0.38350704247681333,0.33566475036199955,0.1557177146084719,0.0571571715213062
2016-06-25 00:00:00,24,2016-06-25 23:00:00,0.016312869271248597,0.30516554962944736,0.22179336657888038,0.035401136034771186
2016-06-26 00:00:00,1,2016-06-26 00:00:00,0.3114718210419269,0.28311312098939617,0.14593356245076708,0.026227934400970904
2016-06-26 00:00:00,2,2016-06-26 01:00:00,0.23683577687933136,0.21325404150902633,0.20496330331332996,0.026813382071122438
2016-06-26 00:00:00,3,2016-06-26 02:00:00,0.22043239105714516,0.198546864999369,0.15393476111773718,0.025626691746215416
2016-06-26 00:00:00,4,2016-06-26 03:00:00,0.250507477100946,0.21325404150902633,0.24630466563561984,0.04305580081143463
2016-06-26 00:00:00,5,2016-06-26 04:00:00,0.2869387911213793,0.308850678093196,0.4444348071076808,0.055183075133990005
2016-06-26 00:00:00,6,2016-06-26 05:00:00,0.29616280256532185,0.5820187775984245,0.7834014817484273,0.08809053262297019
2016-06-26 00:00:00,7,2016-06-26 06:00:00,0.34544460211546585,0.9500000681913878,0.40099999958766386,0.1336345522153087
2016-06-26 00:00:00,8,2016-06-26 07:00:00,0.29057834973881536,0.9829218232154046,0.22425979405231863,0.11549824161544296
2016-06-26 00:00:00,9,2016-06-26 08:00:00,0.0,0.7472035463735254,0.1835734714116926,0.09350074504174428
2016-06-26 00:00:00,10,2016-06-26 09:00:00,0.0,0.6245686168728408,0.1518996591892199,0.08974645022851348
2016-06-26 00:00:00,11,2016-06-26 10:00:00,0.0,0.507930500745246,0.12339716884349913,0.07474687630103108
2016-06-26 00:00:00,12,2016-06-26 11:00:00,0.0,0.445263751466073,0.10951264932110416,0.07771237296453398
2016-06-26 00:00:00,13,2016-06-26 12:00:00,0.0,0.4122812510925712,0.11070845354840685,0.07008355549841562
2016-06-26 00:00:00,14,2016-06-26 13:00:00,0.0,0.39459063608548184,0.10737189101827566,0.07282674616157636
2016-06-26 00:00:00,15,2016-06-26 14:00:00,0.0,0.3795985901360536,0.08970478816117226,0.06440078566889536
2016-06-26 00:00:00,16,2016-06-26 15:00:00,0.0,0.4162663727499453,0.08019093717270794,0.052253340705271545
2016-06-26 00:00:00,17,2016-06-26 16:00:00,0.0,0.4737022879869803,0.07756514027638448,0.07580604548315524
2016-06-26 00:00:00,18,2016-06-26 17:00:00,0.0,0.5310463341975862,0.0816421352184189,0.1049914534672704
2016-06-26 00:00:00,19,2016-06-26 18:00:00,0.0,0.5902830025129862,0.09717292665024557,0.07797570353208781
2016-06-26 00:00:00,20,2016-06-26 19:00:00,0.0,0.5834365553161173,0.14833858975988357,0.07359601762779726
2016-06-26 00:00:00,21,2016-06-26 20:00:00,0.0,0.5358090792962338,0.13706530295190664,0.10458329721319563
2016-06-26 00:00:00,22,2016-06-26 21:00:00,0.0,0.42864726272174686,0.1761378834383487,0.0772961751978023
2016-06-26 00:00:00,23,2016-06-26 22:00:00,0.39505548576352867,0.33566475036199955,0.14186192004191778,0.043836501816449464
2016-06-26 00:00:00,24,2016-06-26 23:00:00,0.0026682667122094805,0.30516554962944736,0.20655020474038843,0.039277130376852556
2016-06-27 00:00:00,1,2016-06-27 00:00:00,0.16205740234938268,0.28311312098939617,0.13514242595703907,0.026912795096958743
2016-06-27 00:00:00,2,2016-06-27 01:00:00,0.0,0.21325404150902633,0.1924280247438836,0.024336262132700928
2016-06-27 00:00:00,3,2016-06-27 02:00:00,0.15700009516660327,0.198546864999369,0.143614608998867,0.025814296546595963
2016-06-27 00:00:00,4,2016-06-27 03:00:00,0.007799642803006443,0.21325404150902633,0.2333058920615871,0.03564814949197875
2016-06-27 00:00:00,5,2016-06-27 04:00:00,0.16536753099256782,0.308850678093196,0.3859358455064762,0.05042869446031657
2016-06-27 00:00:00,6,2016-06-27 05:00:00,0.005164129501909676,0.5820187775984245,0.5292425573605811,0.09169098181839073
2016-06-27 00:00:00,7,2016-06-27 06:00:00,0.30123528666206373,0.9500000681913878,0.26947287534336645,0.13708511652039232
2016-06-27 00:00:00,8,2016-06-27 07:00:00,0.0,0.9829218232154046,0.19725234405860392,0.12087973112066007
2016-06-27 00:00:00,9,2016-06-27 08:00:00,0.0,0.7472035463735254,0.16303564734023274,0.09542419278070928
2016-06-27 00:00:00,10,2016-06-27 09:00:00,0.0,0.6245686168728408,0.14555120582899023,0.0889432508160084
2016-06-27 00:00:00,11,2016-06-27 10:00:00,0.0,0.507930500745246,0.13556053278066071,0.07139713817968463
2016-06-27 00:00:00,12,2016-06-27 11:00:00,0.0,0.445263751466073,0.11574589641872002,0.0699044685310067
2016-06-27 00:00:00,13,2016-06-27 12:00:00,0.0,0.4122812510925712,0.09859418730383453,0.07620544543723225
2016-06-27 00:00:00,14,2016-06-27 13:00:00,0.0,0.39459063608548184,0.08724379642266171,0.06561872224044175
2016-06-27 00:00:00,15,2016-06-27 14:00:00,0.0,0.3795985901360536,0.07917593801088647,0.0742634406439297
2016-06-27 00:00:00,16,2016-06-27 15:00:00,0.0,0.4162663727499453,0.07912292484322828,0.0529661536364504
2016-06-27 00:00:00,17,2016-06-27 16:00:00,0.0,0.4737022879869803,0.07997451349441981,0.06694815689105535
2016-06-27 00:00:00,18,2016-06-27 17:00:00,0.0,0.5310463341975862,0.095169864114932,0.10557464282571993
2016-06-27 00:00:00,19,2016-06-27 18:00:00,0.0,0.5902830025129862,0.12376648323833513,0.08466653645814054
2016-06-27 00:00:00,20,2016-06-27 19:00:00,0.0,0.5834365553161173,0.1650042143629686,0.07469434970022173
2016-06-27 00:00:00,21,2016-06-27 20:00:00,0.0,0.5358090792962338,0.13585910878024024,0.10466067943185087
2016-06-27 00:00:00,22,2016-06-27 21:00:00,0.0,0.42864726272174686,0.17466260240298995,0.07486859320505716
2016-06-27 00:00:00,23,2016-06-27 22:00:00,0.0,0.33566475036199955,0.13646814148619202,0.0463796990725595
2016-06-27 00:00:00,24,2016-06-27 23:00:00,0.0,0.30516554962944736,0.18050485384340306,0.037794115514342634
2016-06-28 00:00:00,1,2016-06-28 00:00:00,0.0,0.33363724468564404,0.1253572910688855,0.024047753464269902
2016-06-28 00:00:00,2,2016-06-28 01:00:00,0.0,0.23910669148828148,0.18534794159347567,0.028356086372195853
2016-06-28 00:00:00,3,2016-06-28 02:00:00,0.18281869788775335,0.2104887941844892,0.1406760543664144,0.025365324015416267
2016-06-28 00:00:00,4,2016-06-28 03:00:00,0.17686052104140756,0.19601073056545495,0.23198596684635575,0.029923446239285025
2016-06-28 00:00:00,5,2016-06-28 04:00:00,0.1744599332421202,0.22496686137972444,0.36984563799935594,0.05638948584717579
2016-06-28 00:00:00,6,2016-06-28 05:00:00,0.24185459599679046,0.2865914449041025,0.5540478412529729,0.09113735464334757
2016-06-28 00:00:00,7,2016-06-28 06:00:00,0.29998399350560667,0.5295128699550785,0.3921849260431988,0.1315734823660137
2016-06-28 00:00:00,8,2016-06-28 07:00:00,0.2963214027571099,0.7506211070577418,0.2956419466123349,0.12153709016670215
2016-06-28 00:00:00,9,2016-06-28 08:00:00,0.0,0.8648427341306982,0.19684926411149176,0.09489798588160003
2016-06-28 00:00:00,10,2016-06-28 09:00:00,0.0,0.8666383517844867,0.18390084207312637,0.08214429945247478
