Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/04  07:00:00,17.33221012,1.916385842,0,0,5.481224596,1.011599678,62.41856375,62.41856375,,
 02/04  08:00:00,16.75442731,4.312936373,0,0,5.481224596,1.011599678,116.2904762,116.2904762,,
 02/04  09:00:00,11.7925583,4.288134343,0,0,5.481224596,2.023199356,100.5499083,100.5499083,,
 02/04  10:00:00,21.56387818,4.362540434,0,0,13.15493903,4.046398712,82.91740814,82.91740814,,
 02/04  11:00:00,21.56387818,4.362540434,0,0,13.15493903,4.046398712,65.92038405,65.92038405,,
 02/04  12:00:00,21.56387818,4.362540434,0,0,13.15493903,4.046398712,51.07106715,51.07106715,,
 02/04  13:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,44.36849759,44.36849759,,
 02/04  14:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,37.95586782,37.95586782,,
 02/04  15:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,37.16713834,37.16713834,,
 02/04  16:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,41.05090699,41.05090699,,
 02/04  17:00:00,7.401053159,0.908228885,0,0,5.481224596,1.011599678,30.596096,30.596096,,
 02/04  18:00:00,16.5042656,1.088441324,0,0,5.481224596,1.011599678,35.65480425,35.65480425,,
 02/04  19:00:00,17.14701677,1.731192494,0,0,5.481224596,1.011599678,57.4061798,57.4061798,,
 02/04  20:00:00,16.92864158,1.512817306,0,0,5.481224596,1.011599678,49.22140385,49.22140385,,
 02/04  21:00:00,17.4418756,2.026051328,0,0,5.481224596,1.011599678,67.14009893,67.14009893,,
 02/04  22:00:00,17.14479744,1.72897317,0,0,5.481224596,1.011599678,56.14492788,56.14492788,,
 02/04  23:00:00,17.64173691,2.225912638,0,0,5.481224596,1.011599678,73.79503897,73.79503897,,
 02/04  24:00:00,17.24688463,1.831060353,0,0,5.481224596,1.011599678,59.39371235,59.39371235,,
 02/05  01:00:00,17.7457209,2.329896626,0,0,5.481224596,1.011599678,77.2309495,77.2309495,,
 02/05  02:00:00,17.34939849,1.933574212,0,0,5.481224596,1.011599678,62.67028366,62.67028366,,
 02/05  03:00:00,17.81582343,2.399999159,0,0,5.481224596,1.011599678,79.55282051,79.55282051,,
 02/05  04:00:00,17.32355385,1.907729572,0,0,5.481224596,1.011599678,61.77335388,61.77335388,,
 02/05  05:00:00,17.76139802,2.345573744,0,0,5.481224596,1.011599678,77.63219589,77.63219589,,
 02/05  06:00:00,17.33612844,1.920304162,0,0,5.481224596,1.011599678,62.15372502,62.15372502,,
 02/05  07:00:00,17.80655362,2.390729344,0,0,5.481224596,1.011599678,79.14926485,79.14926485,,
 02/05  08:00:00,14.34334402,1.901853074,0,0,5.481224596,1.011599678,61.52430561,61.52430561,,
 02/05  09:00:00,8.585272297,2.092448022,0,0,5.481224596,1.011599678,69.05183677,69.05183677,,
 02/05  10:00:00,7.91569119,1.422866916,0,0,5.481224596,1.011599678,45.73901838,45.73901838,,
 02/05  11:00:00,8.137695855,1.64487158,0,0,5.481224596,1.011599678,53.89811261,53.89811261,,
 02/05  12:00:00,7.806778934,1.313954659,0,0,5.481224596,1.011599678,42.07690956,42.07690956,,
 02/05  13:00:00,8.177806766,1.684982491,0,0,5.481224596,1.011599678,55.23785938,55.23785938,,
 02/05  14:00:00,7.787715869,1.294891595,0,0,5.481224596,1.011599678,41.48817559,41.48817559,,
 02/05  15:00:00,8.022976804,1.53015253,0,0,5.481224596,1.011599678,50.1107611,50.1107611,,
 02/05  16:00:00,7.739375254,1.24655098,0,0,5.481224596,1.011599678,39.86476643,39.86476643,,
 02/05  17:00:00,8.14603706,1.653212786,0,0,5.481224596,1.011599678,54.2151264,54.2151264,,
 02/05  18:00:00,16.77280799,1.356983718,0,0,5.481224596,1.011599678,43.51425954,43.51425954,,
 02/05  19:00:00,17.12903419,1.713209911,0,0,5.481224596,1.011599678,56.20674372,56.20674372,,
 02/05  20:00:00,16.83834237,1.422518099,0,0,5.481224596,1.011599678,45.65709094,45.65709094,,
 02/05  21:00:00,17.23134448,1.815520207,0,0,5.481224596,1.011599678,59.64186212,59.64186212,,
 02/05  22:00:00,16.88399372,1.468169447,0,0,5.481224596,1.011599678,47.16634439,47.16634439,,
 02/05  23:00:00,17.19975615,1.783931871,0,0,5.481224596,1.011599678,58.58823032,58.58823032,,
 02/05  24:00:00,16.8559455,1.440121222,0,0,5.481224596,1.011599678,46.24203632,46.24203632,,
 02/06  01:00:00,17.21386806,1.798043786,0,0,5.481224596,1.011599678,59.04889082,59.04889082,,
 02/06  02:00:00,16.89299938,1.477175109,0,0,5.481224596,1.011599678,47.44690584,47.44690584,,
 02/06  03:00:00,17.1955223,1.779698029,0,0,5.481224596,1.011599678,58.4439325,58.4439325,,
 02/06  04:00:00,16.79557799,1.379753711,0,0,5.481224596,1.011599678,44.26254889,44.26254889,,
 02/06  05:00:00,17.08095553,1.665131252,0,0,5.481224596,1.011599678,54.61397242,54.61397242,,
 02/06  06:00:00,16.77061153,1.354787257,0,0,5.481224596,1.011599678,43.44081197,43.44081197,,
 02/06  07:00:00,19.77836471,4.362540434,0,0,5.481224596,1.011599678,81.07288827,81.07288827,,
 02/06  08:00:00,35.80693721,4.362540434,0,0,21.92489839,5.05799839,65.02427704,65.02427704,,
 02/06  09:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,53.87782262,53.87782262,,
 02/06  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,46.75825251,46.75825251,,
 02/06  11:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,42.60367393,42.60367393,,
 02/06  12:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,36.75938466,36.75938466,,
 02/06  13:00:00,56.30513463,4.362540434,0,0,43.84979677,8.092797425,36.68543447,36.68543447,,
 02/06  14:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,35.41733754,35.41733754,,
 02/06  15:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,30.71704959,30.71704959,,
 02/06  16:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,25.69201731,25.69201731,,
 02/06  17:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,27.81392675,27.81392675,,
 02/06  18:00:00,30.22022303,0.807150525,0,0,16.44367379,4.046398712,27.2437843,27.2437843,,
 02/06  19:00:00,16.36205435,0.946230071,0,0,5.481224596,1.011599678,31.18892859,31.18892859,,
 02/06  20:00:00,16.80883476,1.393010487,0,0,5.481224596,1.011599678,46.02248649,46.02248649,,
 02/06  21:00:00,16.53156927,1.115744998,0,0,5.481224596,1.011599678,36.50395108,36.50395108,,
 02/06  22:00:00,16.9799974,1.564173121,0,0,5.481224596,1.011599678,51.48407108,51.48407108,,
 02/06  23:00:00,16.67547624,1.259651966,0,0,5.481224596,1.011599678,41.09970706,41.09970706,,
 02/06  24:00:00,17.1529772,1.737152926,0,0,5.481224596,1.011599678,57.07530353,57.07530353,,
 02/07  01:00:00,16.78106617,1.365241893,0,0,5.481224596,1.011599678,44.47680941,44.47680941,,
 02/07  02:00:00,17.24803067,1.832206393,0,0,5.481224596,1.011599678,60.12055038,60.12055038,,
 02/07  03:00:00,16.83402398,1.418199709,0,0,5.481224596,1.011599678,46.15958086,46.15958086,,
 02/07  04:00:00,17.32794736,1.912123087,0,0,5.481224596,1.011599678,62.65260026,62.65260026,,
 02/07  05:00:00,16.90740114,1.491576861,0,0,5.481224596,1.011599678,48.48759912,48.48759912,,
 02/07  06:00:00,17.34007607,1.924251797,0,0,5.481224596,1.011599678,62.9713847,62.9713847,,
 02/07  07:00:00,19.77836471,4.362540434,0,0,5.481224596,1.011599678,82.45478236,82.45478236,,
 02/07  08:00:00,35.80693721,4.362540434,0,0,21.92489839,5.05799839,70.98915447,70.98915447,,
 02/07  09:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,58.19180658,58.19180658,,
 02/07  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,48.782762,48.782762,,
 02/07  11:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,43.86405715,43.86405715,,
 02/07  12:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,39.04569351,39.04569351,,
 02/07  13:00:00,56.30513463,4.362540434,0,0,43.84979677,8.092797425,38.52846923,38.52846923,,
 02/07  14:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,35.86822688,35.86822688,,
 02/07  15:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,35.91027951,35.91027951,,
 02/07  16:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,37.61441011,37.61441011,,
 02/07  17:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,42.36068731,42.36068731,,
 02/07  18:00:00,29.00107697,1.075171131,0,0,16.44367379,4.046398712,36.26607365,36.26607365,,
 02/07  19:00:00,16.60618964,1.190365368,0,0,5.481224596,1.011599678,39.02838396,39.02838396,,
 02/07  20:00:00,17.09180144,1.675977167,0,0,5.481224596,1.011599678,55.59242795,55.59242795,,
 02/07  21:00:00,16.82718183,1.411357552,0,0,5.481224596,1.011599678,45.90270351,45.90270351,,
 02/07  22:00:00,17.24663935,1.830815072,0,0,5.481224596,1.011599678,60.59995527,60.59995527,,
 02/07  23:00:00,16.91285456,1.497030286,0,0,5.481224596,1.011599678,48.546577,48.546577,,
 02/07  24:00:00,17.32056981,1.904745533,0,0,5.481224596,1.011599678,62.98570837,62.98570837,,
 02/08  01:00:00,16.96757534,1.551751064,0,0,5.481224596,1.011599678,50.24738723,50.24738723,,
 02/08  02:00:00,17.34310588,1.927281607,0,0,5.481224596,1.011599678,63.68482453,63.68482453,,
 02/08  03:00:00,16.96501165,1.549187375,0,0,5.481224596,1.011599678,50.09224106,50.09224106,,
 02/08  04:00:00,17.41620194,2.000377662,0,0,5.481224596,1.011599678,66.03475375,66.03475375,,
 02/08  05:00:00,17.10591125,1.690086976,0,0,5.481224596,1.011599678,54.62499803,54.62499803,,
 02/08  06:00:00,17.53333264,2.117508367,0,0,5.481224596,1.011599678,69.95296134,69.95296134,,
 02/08  07:00:00,19.77836471,4.362540434,0,0,5.481224596,1.011599678,90.68877748,90.68877748,,
 02/08  08:00:00,35.80693721,4.362540434,0,0,21.92489839,5.05799839,76.50665719,76.50665719,,
 02/08  09:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,65.29408883,65.29408883,,
 02/08  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,53.74602286,53.74602286,,
 02/08  11:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,45.48551673,45.48551673,,
 02/08  12:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,37.99763537,37.99763537,,
 02/08  13:00:00,56.30513463,4.362540434,0,0,43.84979677,8.092797425,34.0712233,34.0712233,,
 02/08  14:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,29.33281222,29.33281222,,
 02/08  15:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,24.5125348,24.5125348,,
 02/08  16:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,22.20776801,22.20776801,,
 02/08  17:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,28.68085617,28.68085617,,
 02/08  18:00:00,28.80215443,0.876248593,0,0,16.44367379,4.046398712,29.5903026,29.5903026,,
 02/08  19:00:00,16.43452872,1.018704448,0,0,5.481224596,1.011599678,33.60263162,33.60263162,,
 02/08  20:00:00,16.90959048,1.493766208,0,0,5.481224596,1.011599678,49.40898187,49.40898187,,
 02/08  21:00:00,16.60874546,1.192921188,0,0,5.481224596,1.011599678,39.05036171,39.05036171,,
 02/08  22:00:00,17.04921865,1.633394371,0,0,5.481224596,1.011599678,53.80311386,53.80311386,,
 02/08  23:00:00,16.72481965,1.308995374,0,0,5.481224596,1.011599678,42.69307159,42.69307159,,
 02/08  24:00:00,17.28727834,1.871454067,0,0,5.481224596,1.011599678,61.51909647,61.51909647,,
 02/09  01:00:00,16.92114518,1.505320909,0,0,5.481224596,1.011599678,49.05964031,49.05964031,,
 02/09  02:00:00,17.49561247,2.079788197,0,0,5.481224596,1.011599678,68.31572879,68.31572879,,
 02/09  03:00:00,17.08428167,1.6684574,0,0,5.481224596,1.011599678,54.33158948,54.33158948,,
 02/09  04:00:00,17.68493286,2.269108589,0,0,5.481224596,1.011599678,74.55886829,74.55886829,,
 02/09  05:00:00,17.19770684,1.78188257,0,0,5.481224596,1.011599678,58.04200147,58.04200147,,
 02/09  06:00:00,17.79478445,2.378960172,0,0,5.481224596,1.011599678,78.19970349,78.19970349,,
 02/09  07:00:00,19.77836471,4.362540434,0,0,5.481224596,1.011599678,99.87665799,99.87665799,,
 02/09  08:00:00,35.80693721,4.362540434,0,0,21.92489839,5.05799839,87.54776848,87.54776848,,
 02/09  09:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,76.68615749,76.68615749,,
 02/09  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,65.43087788,65.43087788,,
 02/09  11:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,55.94682946,55.94682946,,
 02/09  12:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,48.52726281,48.52726281,,
 02/09  13:00:00,56.30513463,4.362540434,0,0,43.84979677,8.092797425,44.75018988,44.75018988,,
 02/09  14:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,36.98358793,36.98358793,,
 02/09  15:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,29.89196285,29.89196285,,
 02/09  16:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,26.16889864,26.16889864,,
 02/09  17:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,30.00240497,30.00240497,,
 02/09  18:00:00,28.84021395,0.914308117,0,0,16.44367379,4.046398712,30.82361265,30.82361265,,
 02/09  19:00:00,16.5834461,1.167621821,0,0,5.481224596,1.011599678,38.3451467,38.3451467,,
 02/09  20:00:00,17.20369787,1.787873595,0,0,5.481224596,1.011599678,59.34745572,59.34745572,,
 02/09  21:00:00,16.9529579,1.53713363,0,0,5.481224596,1.011599678,50.05217094,50.05217094,,
 02/09  22:00:00,17.43047351,2.014649237,0,0,5.481224596,1.011599678,66.7846618,66.7846618,,
 02/09  23:00:00,17.0904793,1.674655023,0,0,5.481224596,1.011599678,54.37817122,54.37817122,,
 02/09  24:00:00,17.57942486,2.163600586,0,0,5.481224596,1.011599678,71.68227583,71.68227583,,
 02/10  01:00:00,17.21387761,1.798053332,0,0,5.481224596,1.011599678,58.30871509,58.30871509,,
 02/10  02:00:00,17.72532187,2.309497593,0,0,5.481224596,1.011599678,76.5322516,76.5322516,,
 02/10  03:00:00,17.32754925,1.911724978,0,0,5.481224596,1.011599678,61.9673003,61.9673003,,
 02/10  04:00:00,17.78987436,2.374050085,0,0,5.481224596,1.011599678,78.67826024,78.67826024,,
 02/10  05:00:00,17.36801884,1.952194565,0,0,5.481224596,1.011599678,63.24199921,63.24199921,,
 02/10  06:00:00,17.8752699,2.459445621,0,0,5.481224596,1.011599678,81.53180098,81.53180098,,
 02/10  07:00:00,19.71663493,4.300810653,0,0,5.481224596,1.011599678,109.3256531,109.3256531,,
 02/10  08:00:00,35.73253112,4.288134343,0,0,21.92489839,5.05799839,99.47639968,99.47639968,,
 02/10  09:00:00,50.799108,4.337738403,0,0,38.36857217,8.092797425,85.47470693,85.47470693,,
 02/10  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,68.93144527,68.93144527,,
 02/10  11:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,49.92502293,49.92502293,,
 02/10  12:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,35.08435187,35.08435187,,
 02/10  13:00:00,56.30513463,4.362540434,0,0,43.84979677,8.092797425,30.54240506,30.54240506,,
 02/10  14:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,28.2487412,28.2487412,,
 02/10  15:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,33.73089785,33.73089785,,
 02/10  16:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,42.18920846,42.18920846,,
 02/10  17:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,45.65881944,45.65881944,,
 02/10  18:00:00,29.0679301,1.142024263,0,0,16.44367379,4.046398712,38.38978823,38.38978823,,
 02/10  19:00:00,16.65950744,1.243683168,0,0,5.481224596,1.011599678,40.81493742,40.81493742,,
 02/10  20:00:00,17.20950362,1.793679341,0,0,5.481224596,1.011599678,59.38247004,59.38247004,,
 02/10  21:00:00,16.90245908,1.486634803,0,0,5.481224596,1.011599678,48.45665162,48.45665162,,
 02/10  22:00:00,17.35345356,1.937629285,0,0,5.481224596,1.011599678,64.02605964,64.02605964,,
 02/10  23:00:00,16.96372118,1.547896901,0,0,5.481224596,1.011599678,50.27537463,50.27537463,,
 02/10  24:00:00,17.45556764,2.039743366,0,0,5.481224596,1.011599678,67.30153248,67.30153248,,
 02/11  01:00:00,17.0899576,1.674133321,0,0,5.481224596,1.011599678,54.28215497,54.28215497,,
 02/11  02:00:00,17.63012182,2.214297541,0,0,5.481224596,1.011599678,73.08526999,73.08526999,,
 02/11  03:00:00,17.24200627,1.826181995,0,0,5.481224596,1.011599678,59.1921142,59.1921142,,
 02/11  04:00:00,17.85166504,2.43584077,0,0,5.481224596,1.011599678,80.4729274,80.4729274,,
 02/11  05:00:00,17.43762936,2.021805087,0,0,5.481224596,1.011599678,65.57116139,65.57116139,,
 02/11  06:00:00,17.89332356,2.477499287,0,0,5.481224596,1.011599678,81.89609842,81.89609842,,
 02/11  07:00:00,17.47319113,2.057366851,0,0,5.481224596,1.011599678,66.6443711,66.6443711,,
 02/11  08:00:00,15.30584017,4.351515893,0,0,5.481224596,1.011599678,124.1859579,124.1859579,,
 02/11  09:00:00,11.84326354,4.338839583,0,0,5.481224596,2.023199356,103.9733823,103.9733823,,
 02/11  10:00:00,21.5018731,4.300535358,0,0,13.15493903,4.046398712,82.15104875,82.15104875,,
 02/11  11:00:00,21.56387818,4.362540434,0,0,13.15493903,4.046398712,65.01364978,65.01364978,,
 02/11  12:00:00,21.56387818,4.362540434,0,0,13.15493903,4.046398712,51.05427089,51.05427089,,
 02/11  13:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,44.68202558,44.68202558,,
 02/11  14:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,40.3830727,40.3830727,,
 02/11  15:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,38.44666326,38.44666326,,
 02/11  16:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,38.70279144,38.70279144,,
 02/11  17:00:00,7.333408599,0.840584325,0,0,5.481224596,1.011599678,28.30431591,28.30431591,,
 02/11  18:00:00,14.98638849,1.057730878,0,0,5.481224596,1.011599678,34.77147596,34.77147596,,
 02/11  19:00:00,17.33322878,1.91740451,0,0,5.481224596,1.011599678,63.26123705,63.26123705,,
 02/11  20:00:00,17.15538766,1.739563381,0,0,5.481224596,1.011599678,56.87426777,56.87426777,,
 02/11  21:00:00,17.89780506,2.481980782,0,0,5.481224596,1.011599678,82.03190804,82.03190804,,
 02/11  22:00:00,17.41069109,1.99486682,0,0,5.481224596,1.011599678,65.30108238,65.30108238,,
 02/11  23:00:00,18.1487981,2.732973825,0,0,5.481224596,1.011599678,92.98649801,92.98649801,,
 02/11  24:00:00,17.64784545,2.232021171,0,0,5.481224596,1.011599678,82.03304424,82.03304424,,
 02/12  01:00:00,18.29856237,2.882738096,0,0,5.481224596,1.011599678,106.21556,106.21556,,
 02/12  02:00:00,17.67596218,2.260137903,0,0,5.481224596,1.011599678,86.08694069,86.08694069,,
 02/12  03:00:00,18.32547429,2.909650018,0,0,5.481224596,1.011599678,109.1637889,109.1637889,,
 02/12  04:00:00,17.68687906,2.271054784,0,0,5.481224596,1.011599678,88.08066537,88.08066537,,
 02/12  05:00:00,18.34370057,2.927876298,0,0,5.481224596,1.011599678,111.5118683,111.5118683,,
 02/12  06:00:00,17.68659756,2.270773286,0,0,5.481224596,1.011599678,88.62967396,88.62967396,,
 02/12  07:00:00,18.33267383,2.916849556,0,0,5.481224596,1.011599678,111.3891813,111.3891813,,
 02/12  08:00:00,13.21957232,2.265248041,0,0,5.481224596,1.011599678,89.15704534,89.15704534,,
 02/12  09:00:00,9.264739439,2.771915165,0,0,5.481224596,1.011599678,103.4281844,103.4281844,,
 02/12  10:00:00,8.412996961,1.920172687,0,0,5.481224596,1.011599678,65.13954655,65.13954655,,
 02/12  11:00:00,8.542388966,2.049564691,0,0,5.481224596,1.011599678,67.42360271,67.42360271,,
 02/12  12:00:00,7.792325553,1.299501278,0,0,5.481224596,1.011599678,42.35695529,42.35695529,,
 02/12  13:00:00,7.903326145,1.41050187,0,0,5.481224596,1.011599678,46.32097237,46.32097237,,
 02/12  14:00:00,7.387460805,0.89463653,0,0,5.481224596,1.011599678,29.13756705,29.13756705,,
 02/12  15:00:00,7.593969207,1.101144932,0,0,5.481224596,1.011599678,36.16686077,36.16686077,,
 02/12  16:00:00,7.299861495,0.80703722,0,0,5.481224596,1.011599678,26.3459263,26.3459263,,
 02/12  17:00:00,7.698264138,1.205439863,0,0,5.481224596,1.011599678,39.4404673,39.4404673,,
 02/12  18:00:00,15.12169492,1.193037315,0,0,5.481224596,1.011599678,38.57952081,38.57952081,,
 02/12  19:00:00,17.36713088,1.951306604,0,0,5.481224596,1.011599678,63.68448896,63.68448896,,
 02/12  20:00:00,17.08322229,1.667398012,0,0,5.481224596,1.011599678,54.08723124,54.08723124,,
 02/12  21:00:00,17.73930811,2.323483838,0,0,5.481224596,1.011599678,76.12647342,76.12647342,,
 02/12  22:00:00,17.27208883,1.856264558,0,0,5.481224596,1.011599678,60.31643297,60.31643297,,
 02/12  23:00:00,17.94046459,2.524640313,0,0,5.481224596,1.011599678,82.88546561,82.88546561,,
 02/12  24:00:00,17.39373352,1.977909247,0,0,5.481224596,1.011599678,64.37855493,64.37855493,,
 02/13  01:00:00,18.12232626,2.706501988,0,0,5.481224596,1.011599678,90.41654325,90.41654325,,
 02/13  02:00:00,17.5796035,2.163779225,0,0,5.481224596,1.011599678,76.72602272,76.72602272,,
 02/13  03:00:00,18.23806662,2.82224235,0,0,5.481224596,1.011599678,102.3395384,102.3395384,,
 02/13  04:00:00,17.61008309,2.194258811,0,0,5.481224596,1.011599678,81.39553919,81.39553919,,
 02/13  05:00:00,18.17665679,2.76083252,0,0,5.481224596,1.011599678,98.68125968,98.68125968,,
 02/13  06:00:00,17.54968235,2.133858078,0,0,5.481224596,1.011599678,78.26933015,78.26933015,,
 02/13  07:00:00,19.78001648,4.364192203,0,0,5.481224596,1.011599678,140.6330815,140.6330815,,
 02/13  08:00:00,34.32142231,4.364192203,0,0,21.92489839,5.05799839,114.2879705,114.2879705,,
 02/13  09:00:00,50.74950394,4.288134343,0,0,38.36857217,8.092797425,89.17297683,89.17297683,,
 02/13  10:00:00,62.78555789,4.350139419,0,0,49.33102137,9.104397103,71.91970283,71.91970283,,
 02/13  11:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,58.66586407,58.66586407,,
 02/13  12:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,48.11485525,48.11485525,,
 02/13  13:00:00,56.30513463,4.362540434,0,0,43.84979677,8.092797425,42.28490766,42.28490766,,
 02/13  14:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,32.30224336,32.30224336,,
 02/13  15:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,25.25409132,25.25409132,,
 02/13  16:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,22.94271122,22.94271122,,
 02/13  17:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,25.66699645,25.66699645,,
 02/13  18:00:00,27.31166089,0.872921719,0,0,16.44367379,4.046398712,29.43843806,29.43843806,,
 02/13  19:00:00,16.5776213,1.161797021,0,0,5.481224596,1.011599678,38.24641105,38.24641105,,
 02/13  20:00:00,17.11669437,1.700870096,0,0,5.481224596,1.011599678,56.51064376,56.51064376,,
 02/13  21:00:00,16.8777666,1.461942324,0,0,5.481224596,1.011599678,47.62395257,47.62395257,,
 02/13  22:00:00,17.45154839,2.035724113,0,0,5.481224596,1.011599678,67.54758134,67.54758134,,
 02/13  23:00:00,17.1478836,1.732059329,0,0,5.481224596,1.011599678,56.29244131,56.29244131,,
 02/13  24:00:00,17.66646928,2.250645009,0,0,5.481224596,1.011599678,74.68760492,74.68760492,,
 02/14  01:00:00,17.27392296,1.858098686,0,0,5.481224596,1.011599678,60.31832625,60.31832625,,
 02/14  02:00:00,17.78822324,2.372398962,0,0,5.481224596,1.011599678,78.73273602,78.73273602,,
 02/14  03:00:00,17.40974158,1.993917301,0,0,5.481224596,1.011599678,64.67983473,64.67983473,,
 02/14  04:00:00,17.94169683,2.525872558,0,0,5.481224596,1.011599678,83.91837512,83.91837512,,
 02/14  05:00:00,17.53358529,2.117761017,0,0,5.481224596,1.011599678,69.81692538,69.81692538,,
 02/14  06:00:00,18.09870067,2.682876393,0,0,5.481224596,1.011599678,92.81586422,92.81586422,,
 02/14  07:00:00,19.78001648,4.364192203,0,0,5.481224596,1.011599678,115.1948987,115.1948987,,
 02/14  08:00:00,34.28339338,4.326163273,0,0,21.92489839,5.05799839,103.7262452,103.7262452,,
 02/14  09:00:00,50.74950394,4.288134343,0,0,38.36857217,8.092797425,90.48560928,90.48560928,,
 02/14  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,69.50673776,69.50673776,,
 02/14  11:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,50.37657262,50.37657262,,
 02/14  12:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,34.41787512,34.41787512,,
 02/14  13:00:00,56.30513463,4.362540434,0,0,43.84979677,8.092797425,25.61951966,25.61951966,,
 02/14  14:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,18.1153202,18.1153202,,
 02/14  15:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,13.6839771,13.6839771,,
 02/14  16:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,14.05496598,14.05496598,,
 02/14  17:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,19.49132393,19.49132393,,
 02/14  18:00:00,27.16273772,0.723998555,0,0,16.44367379,4.046398712,24.39089512,24.39089512,,
 02/14  19:00:00,16.71247445,1.296650174,0,0,5.481224596,1.011599678,42.94297929,42.94297929,,
 02/14  20:00:00,16.93524846,1.519424187,0,0,5.481224596,1.011599678,50.21604543,50.21604543,,
 02/14  21:00:00,17.26812345,1.852299176,0,0,5.481224596,1.011599678,60.95321282,60.95321282,,
 02/14  22:00:00,17.28140093,1.865576651,0,0,5.481224596,1.011599678,61.55775579,61.55775579,,
 02/14  23:00:00,17.56744981,2.151625535,0,0,5.481224596,1.011599678,70.73484416,70.73484416,,
 02/14  24:00:00,17.50525042,2.089426141,0,0,5.481224596,1.011599678,68.93043436,68.93043436,,
 02/15  01:00:00,17.76505359,2.349229315,0,0,5.481224596,1.011599678,77.22645002,77.22645002,,
 02/15  02:00:00,17.60339915,2.187574878,0,0,5.481224596,1.011599678,72.11678039,72.11678039,,
