Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/06  17:00:00,239.429778528,24.2396408466,0.0,0.0,62.886420148,41.4019203762,168.013228476,156.340730054,10.5075,1.16499842253
 11/06  18:00:00,245.280456577,24.2396408466,0.0,0.0,62.886420148,41.4019203762,178.038345133,166.365831901,10.5075,1.16501323228
 11/06  19:00:00,243.32326748,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,186.976384598,176.471510321,9.34,1.16487427698
 11/06  20:00:00,228.086902392,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,193.819540905,183.31478494,9.34,1.16475596477
 11/06  21:00:00,202.156385688,24.2396408466,0.0,0.0,34.9369000822,32.3179380704,198.074643509,189.882143509,8.1725,0.02
 11/06  22:00:00,144.255442464,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,159.965944612,154.131305217,4.67,1.16463939492
 11/06  23:00:00,90.7432657228,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/06  24:00:00,124.694322761,0.0,0.0,0.0,3.49369000822,9.08398230582,3.499314663,0.0,2.335,1.164314663
 11/07  01:00:00,94.6012989825,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/07  02:00:00,86.8692945837,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/07  03:00:00,86.2170946357,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49927238584,0.0,2.335,1.16427238584
 11/07  04:00:00,85.7302083003,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/07  05:00:00,107.757694616,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/07  06:00:00,107.565305199,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49921044891,0.0,2.335,1.16421044891
 11/07  07:00:00,157.118878804,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,296.922127001,292.232127001,4.67,0.02
 11/07  08:00:00,148.279131398,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,274.211855123,269.521855123,4.67,0.02
 11/07  09:00:00,214.398178383,24.2396408466,0.0,0.0,34.9369000822,32.3179380704,236.268955887,226.931862526,8.1725,1.16459336074
 11/07  10:00:00,239.93388466,24.2396408466,0.0,0.0,62.886420148,41.4019203762,210.732947888,199.060649576,10.5075,1.16479831152
 11/07  11:00:00,229.390266986,24.2396408466,0.0,0.0,62.886420148,41.4019203762,202.37025357,190.697892827,10.5075,1.1648607427
 11/07  12:00:00,259.869011775,24.2396408466,0.0,0.0,62.886420148,41.4019203762,178.231257368,166.558473262,10.5075,1.16528410665
 11/07  13:00:00,241.331735237,24.2396408466,0.0,0.0,62.886420148,41.4019203762,167.873372975,156.200561755,10.5075,1.16531121983
 11/07  14:00:00,238.496990105,24.2396408466,0.0,0.0,62.886420148,41.4019203762,165.912311636,154.239581306,10.5075,1.16523032998
 11/07  15:00:00,233.582119711,24.2396408466,0.0,0.0,62.886420148,41.4019203762,162.270219704,150.597541157,10.5075,1.16517854737
 11/07  16:00:00,229.330371141,24.2396408466,0.0,0.0,62.886420148,41.4019203762,160.800138684,149.127533338,10.5075,1.1651053461
 11/07  17:00:00,236.573834641,24.2396408466,0.0,0.0,62.886420148,41.4019203762,168.844583222,157.17198111,10.5075,1.16510211189
 11/07  18:00:00,243.759468939,24.2396408466,0.0,0.0,62.886420148,41.4019203762,181.584986328,169.912372138,10.5075,1.16511418978
 11/07  19:00:00,242.088225109,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,191.738066374,181.233071171,9.34,1.16499520341
 11/07  20:00:00,220.900636934,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,198.968591331,188.463864755,9.34,1.16472657669
 11/07  21:00:00,196.306058899,24.2396408466,0.0,0.0,34.9369000822,32.3179380704,210.571493737,201.234131133,8.1725,1.16486260365
 11/07  22:00:00,139.823869349,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,179.488986532,174.798986532,4.67,0.02
 11/07  23:00:00,91.4896581444,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49943408387,0.0,2.335,1.16443408387
 11/07  24:00:00,125.496070766,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/08  01:00:00,95.3686079906,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/08  02:00:00,87.208233843,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992525517,0.0,2.335,1.1642525517
 11/08  03:00:00,86.3033141709,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/08  04:00:00,85.694750822,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/08  05:00:00,91.8716894409,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920981017,0.0,2.335,1.16420981017
 11/08  06:00:00,91.3707414637,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/08  07:00:00,140.20614301,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,296.217942328,291.527942328,4.67,0.02
 11/08  08:00:00,138.908950152,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,275.033574911,269.199168974,4.67,1.16440593688
 11/08  09:00:00,214.881524919,24.2396408466,0.0,0.0,34.9369000822,32.3179380704,245.238048651,237.045548651,8.1725,0.02
 11/08  10:00:00,241.367508632,24.2396408466,0.0,0.0,62.886420148,41.4019203762,221.073103849,209.400815078,10.5075,1.16478877008
 11/08  11:00:00,231.549200701,24.2396408466,0.0,0.0,62.886420148,41.4019203762,206.109600737,194.437109696,10.5075,1.16499104114
 11/08  12:00:00,261.251418508,24.2396408466,0.0,0.0,62.886420148,41.4019203762,192.302910048,180.630054723,10.5075,1.16535532516
 11/08  13:00:00,242.691999682,24.2396408466,0.0,0.0,62.886420148,41.4019203762,182.482974239,170.810109948,10.5075,1.16536429112
 11/08  14:00:00,239.959382319,24.2396408466,0.0,0.0,62.886420148,41.4019203762,182.695179109,169.87716936,10.5075,2.31050974974
 11/08  15:00:00,235.952518758,24.2396408466,0.0,0.0,62.886420148,41.4019203762,177.004941454,165.332354619,10.5075,1.16508683478
 11/08  16:00:00,232.719135056,24.2396408466,0.0,0.0,62.886420148,41.4019203762,167.846454551,156.173977991,10.5075,1.16497655995
 11/08  17:00:00,239.573371629,24.2396408466,0.0,0.0,62.886420148,41.4019203762,169.439561916,157.76707969,10.5075,1.16498222587
 11/08  18:00:00,245.768064454,24.2396408466,0.0,0.0,62.886420148,41.4019203762,179.304878347,167.63237517,10.5075,1.16500317725
 11/08  19:00:00,243.001160293,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,193.530782184,184.065420778,9.34,0.125361405606
 11/08  20:00:00,228.302607744,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,211.177290871,200.777841198,9.34,1.05944967262
 11/08  21:00:00,202.734559434,24.2396408466,0.0,0.0,34.9369000822,32.3179380704,219.120587004,209.783229481,8.1725,1.16485752257
 11/08  22:00:00,144.309751126,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,192.185446966,186.350833646,4.67,1.16461331994
 11/08  23:00:00,90.2364629213,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/08  24:00:00,124.484606756,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/09  01:00:00,94.0826412625,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924375915,0.0,2.335,1.16424375915
 11/09  02:00:00,86.6723556094,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
