Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/09  19:00:00,34.1087212513,3.64391710092,0.0014053070959,0.0,9.17985065927,19.4245,50.044274528,2.12788717885,33.3988,14.5175873491
 06/09  20:00:00,34.0951271003,3.64391710092,0.0,0.0,9.17985065927,19.4245,49.7851276203,3.63677369002,33.3988,12.7495539303
 06/09  21:00:00,38.26291415,3.64391710092,0.0,0.0,9.17985065927,19.4245,54.4590165499,15.4909866718,25.0491,13.918929878
 06/09  22:00:00,38.2421839334,3.64391710092,0.0,0.0,9.17985065927,19.4245,50.5740691266,22.8740477425,16.6994,11.0006213841
 06/09  23:00:00,38.9926602514,3.64391710092,0.0,0.0,9.17985065927,19.4245,42.9592192748,28.2623944949,8.3497,6.34712477993
 06/09  24:00:00,22.2749029334,3.64391710092,0.0,0.0,4.58992532963,8.1892,45.5337779103,37.0031109611,3.33988,5.1907869492
 06/10  01:00:00,14.8021057535,0.0,0.0,0.0,1.52997510988,7.4902,3.93194928948,0.0,3.33988,0.592069289479
 06/10  02:00:00,14.823392022,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/10  03:00:00,14.8308504998,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/10  04:00:00,14.9794939795,0.0,0.0,0.0,1.52997510988,7.4902,3.93195519729,0.0,3.33988,0.59207519729
 06/10  05:00:00,18.148104022,3.64391710092,0.0,0.0,4.58992532963,8.1892,54.2570178536,45.8873178536,8.3497,0.02
 06/10  06:00:00,34.1124046546,3.64391710092,0.0107301791637,0.0,9.17985065927,19.4245,59.3983768194,38.6610522658,16.6994,4.03792455364
 06/10  07:00:00,41.5903474298,3.64391710092,0.00472402210545,0.0,9.17985065927,26.9147,51.1900820156,22.1029955814,25.0491,4.03798643415
 06/10  08:00:00,41.6073646389,3.64391710092,0.0,0.0,9.17985065927,26.9147,54.5217093107,17.0848679314,33.3988,4.03804137926
 06/10  09:00:00,34.1345267571,3.64391710092,0.00133037889192,0.0,9.17985065927,19.4245,53.1545925814,15.9359928107,25.0491,12.1694997706
 06/10  10:00:00,41.6370181281,3.64391710092,0.00964872559173,0.0,9.17985065927,26.9147,69.9565441209,16.6299598749,41.7485,11.578084246
 06/10  11:00:00,42.3583571649,3.64391710092,0.0,0.0,9.17985065927,26.9147,61.9455291148,8.02643565678,41.7485,12.170593458
 06/10  12:00:00,41.6991149266,3.64391710092,0.0,0.0,9.17985065927,26.9147,59.1144999167,4.61688148467,41.7485,12.749118432
 06/10  13:00:00,34.187243316,3.64391710092,0.0,0.0,9.17985065927,19.4245,45.953264977,1.55383100048,33.3988,11.0006339765
 06/10  14:00:00,34.1960831949,3.64391710092,0.0,0.0,9.17985065927,19.4245,37.284232851,1.82407831092,25.0491,10.4110545401
 06/10  15:00:00,34.1861811461,3.64391710092,0.0,0.0,9.17985065927,19.4245,43.9901178458,0.758216712591,33.3988,9.83310113321
 06/10  16:00:00,41.6231921823,3.64391710092,0.00560933335505,0.0,9.17985065927,26.9147,58.7658065267,0.0,50.0982,8.66760652667
 06/10  17:00:00,41.6163867771,3.64391710092,0.0,0.0,9.17985065927,26.9147,61.9624693292,1.45267057439,50.0982,10.4115987548
 06/10  18:00:00,41.6050622798,3.64391710092,0.00101393036235,0.0,9.17985065927,26.9147,64.0632392193,0.624098910946,50.0982,13.3409403084
 06/10  19:00:00,34.2330094068,3.64391710092,0.0,0.0,9.17985065927,19.4245,49.6966818806,2.3725661526,33.3988,13.925315728
 06/10  20:00:00,34.199619543,3.64391710092,0.0,0.0,9.17985065927,19.4245,58.1876499877,12.0408017445,33.3988,12.7480482433
