Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/02  17:00:00,1054.67070277,29.0600462482,0.0,0.0,448.566543614,448.566543614,252.75215803,232.884102936,19.8680550939
 01/02  18:00:00,950.391140314,29.0600462482,0.0,0.0,348.885089477,398.725816546,298.363259043,287.401396371,10.9618626718
 01/02  19:00:00,751.089010213,29.0600462482,0.0,0.0,249.203635341,299.044362409,381.56725308,370.62547129,10.9417817892
 01/02  20:00:00,726.658381249,29.0600462482,0.0,0.0,249.203635341,299.044362409,399.751414836,393.193802444,6.55761239116
 01/02  21:00:00,577.17864892,29.0600462482,0.0,0.0,149.522181205,249.203635341,455.921341916,447.179133804,8.74220811218
 01/02  22:00:00,552.760195389,29.0600462482,0.0,0.0,149.522181205,249.203635341,488.975627412,486.782789008,2.19283840409
 01/02  23:00:00,349.356856508,0.0,0.0,0.0,49.8407270682,199.362908273,2.19021241162,0.0,2.19021241162
 01/02  24:00:00,299.992097328,0.0,0.0,0.0,24.9203635341,199.362908273,4.36016055411,0.0,4.36016055411
 01/03  01:00:00,287.769900406,0.0,0.0,0.0,24.9203635341,199.362908273,2.1899522937,0.0,2.1899522937
 01/03  02:00:00,287.769900271,0.0,0.0,0.0,24.9203635341,199.362908273,2.19020170249,0.0,2.19020170249
 01/03  03:00:00,287.769900135,0.0,0.0,0.0,24.9203635341,199.362908273,2.19011593651,0.0,2.19011593651
 01/03  04:00:00,287.769900148,0.0,0.0,0.0,24.9203635341,199.362908273,2.19003021456,0.0,2.19003021456
 01/03  05:00:00,299.99209808,0.0,0.0,0.0,24.9203635341,199.362908273,2.18994453949,0.0,2.18994453949
 01/03  06:00:00,349.358315784,0.0,0.0,0.0,49.8407270682,199.362908273,4.3655064041,0.0,4.3655064041
 01/03  07:00:00,427.992636759,29.0600462482,0.0,0.0,49.8407270682,199.362908273,867.090920313,862.727215266,4.36370504748
 01/03  08:00:00,551.955508863,29.0600462482,0.0,0.0,149.522181205,199.362908273,660.885663264,652.136217985,8.74944527934
 01/03  09:00:00,1048.70923739,29.0600462482,0.0,0.0,448.566543614,448.566543614,367.887144641,352.48625988,15.4008847607
 01/03  10:00:00,1011.99964943,29.0600462482,0.0,0.0,448.566543614,448.566543614,315.885514676,298.264876672,17.6206380034
 01/03  11:00:00,963.084507566,29.0600462482,0.0,0.0,448.566543614,448.566543614,283.311020599,265.68468217,17.6263384286
 01/03  12:00:00,981.277050338,29.0600462482,1.46829195308,0.0,448.566543614,448.566543614,258.021682138,238.126266707,19.8954154312
 01/03  13:00:00,925.791398716,29.0600462482,1.51821129683,0.0,448.566543614,398.725816546,291.044313897,264.411475535,26.6328383619
 01/03  14:00:00,963.049058748,29.0600462482,0.0,0.0,448.566543614,448.566543614,238.313572846,213.926920424,24.3866524227
 01/03  15:00:00,963.035788709,29.0600462482,0.0,0.0,448.566543614,448.566543614,225.536769837,210.143226116,15.3935437211
 01/03  16:00:00,963.057501872,29.0600462482,0.0,0.0,448.566543614,448.566543614,253.514399093,240.324415714,13.1899833789
 01/03  17:00:00,1054.69652346,29.0600462482,0.0,0.0,448.566543614,448.566543614,296.222511974,276.349766668,19.8727453063
 01/03  18:00:00,950.399784738,29.0600462482,0.0,0.0,348.885089477,398.725816546,322.153491819,309.000735728,13.1527560907
 01/03  19:00:00,751.067599433,29.0600462482,0.0,0.0,249.203635341,299.044362409,362.570821184,353.813097386,8.75772379753
 01/03  20:00:00,726.605870487,29.0600462482,0.0,0.0,249.203635341,299.044362409,341.758690941,335.202386408,6.55630453312
 01/03  21:00:00,577.13289304,29.0600462482,0.0,0.0,149.522181205,249.203635341,408.767210168,400.023993017,8.74321715108
 01/03  22:00:00,552.747450329,29.0600462482,0.0,0.0,149.522181205,249.203635341,487.566485763,483.201040424,4.36544533877
 01/03  23:00:00,349.356857438,0.0,0.0,0.0,49.8407270682,199.362908273,2.18996075891,0.0,2.18996075891
 01/03  24:00:00,299.992098172,0.0,0.0,0.0,24.9203635341,199.362908273,2.19021035766,0.0,2.19021035766
 01/04  01:00:00,287.769901077,0.0,0.0,0.0,24.9203635341,199.362908273,2.19012730187,0.0,2.19012730187
 01/04  02:00:00,287.769901066,0.0,0.0,0.0,24.9203635341,199.362908273,2.19004313544,0.0,2.19004313544
 01/04  03:00:00,287.769901179,0.0,0.0,0.0,24.9203635341,199.362908273,2.18995903179,0.0,2.18995903179
 01/04  04:00:00,287.769901328,0.0,0.0,0.0,24.9203635341,199.362908273,2.19021047411,0.0,2.19021047411
 01/04  05:00:00,299.992099092,0.0,0.0,0.0,24.9203635341,199.362908273,4.3601687034,0.0,4.3601687034
 01/04  06:00:00,349.358316804,0.0,0.0,0.0,49.8407270682,199.362908273,2.19291260266,0.0,2.19291260266
 01/04  07:00:00,427.867730166,29.0600462482,0.0,0.0,49.8407270682,199.362908273,732.040612631,727.676717221,4.3638954093
 01/04  08:00:00,551.88322508,29.0600462482,0.0,0.0,149.522181205,199.362908273,583.499078363,574.749810013,8.74926834938
 01/04  09:00:00,1048.70099287,29.0600462482,0.0,0.0,448.566543614,448.566543614,363.619009021,348.216968283,15.4020407381
 01/04  10:00:00,1012.00718856,29.0600462482,0.0,0.0,448.566543614,448.566543614,330.103082223,312.48237979,17.6207024328
 01/04  11:00:00,963.094149459,29.0600462482,0.0,0.0,448.566543614,448.566543614,299.317029608,281.690625213,17.6264043951
 01/04  12:00:00,963.083491427,29.0600462482,0.0,0.0,448.566543614,448.566543614,283.764492007,263.866898989,19.8975930179
 01/04  13:00:00,913.264189216,29.0600462482,0.0,0.0,448.566543614,398.725816546,313.433547398,286.792661944,26.6408854542
 01/04  14:00:00,963.066834896,29.0600462482,0.0,0.0,448.566543614,448.566543614,263.752733967,239.365248665,24.3874853014
 01/04  15:00:00,963.015789974,29.0600462482,0.0,0.0,448.566543614,448.566543614,200.667187159,185.273139074,15.3940480852
 01/04  16:00:00,963.014706332,29.0600462482,0.0,0.0,448.566543614,448.566543614,200.362904774,184.974490001,15.3884147734
 01/04  17:00:00,1054.67079162,29.0600462482,0.0,0.0,448.566543614,448.566543614,263.559743531,243.688785044,19.8709584869
 01/04  18:00:00,950.370615508,29.0600462482,0.0,0.0,348.885089477,398.725816546,282.660277716,271.694864957,10.9654127597
 01/04  19:00:00,751.015160006,29.0600462482,0.0,0.0,249.203635341,299.044362409,294.257999674,285.500750364,8.75724931031
 01/04  20:00:00,745.927947466,29.0600462482,2.82845506049,0.0,249.203635341,299.044362409,291.942404396,283.207144188,8.73526020787
 01/04  21:00:00,639.803067903,29.0600462482,27.5702598698,0.0,149.522181205,249.203635341,330.994839674,324.432434794,6.56240487998
 01/04  22:00:00,611.405221269,29.0600462482,24.492610761,0.0,149.522181205,249.203635341,336.095598526,331.730293366,4.36530515985
 01/04  23:00:00,349.35685779,0.0,0.0,0.0,49.8407270682,199.362908273,2.18999334722,0.0,2.18999334722
 01/04  24:00:00,299.992098863,0.0,0.0,0.0,24.9203635341,199.362908273,2.18990935068,0.0,2.18990935068
 01/05  01:00:00,287.769901995,0.0,0.0,0.0,24.9203635341,199.362908273,2.19016302154,0.0,2.19016302154
 01/05  02:00:00,287.769902078,0.0,0.0,0.0,24.9203635341,199.362908273,4.36007826411,0.0,4.36007826411
 01/05  03:00:00,287.769902154,0.0,0.0,0.0,24.9203635341,199.362908273,2.18991537536,0.0,2.18991537536
 01/05  04:00:00,287.769901913,0.0,0.0,0.0,24.9203635341,199.362908273,2.19016889605,0.0,2.19016889605
 01/05  05:00:00,299.992099617,0.0,0.0,0.0,24.9203635341,199.362908273,2.19008640679,0.0,2.19008640679
 01/05  06:00:00,349.358318588,0.0,0.0,0.0,49.8407270682,199.362908273,4.36550212536,0.0,4.36550212536
 01/05  07:00:00,427.712494987,29.0600462482,0.0,0.0,49.8407270682,199.362908273,544.964889052,542.773240208,2.19164884375
 01/05  08:00:00,551.78806993,29.0600462482,0.0,0.0,149.522181205,199.362908273,474.930999128,466.181130296,8.74986883163
 01/05  09:00:00,1048.63764236,29.0600462482,0.0,0.0,448.566543614,448.566543614,289.54116171,274.138761092,15.4024006179
 01/05  10:00:00,1011.9457267,29.0600462482,0.0,0.0,448.566543614,448.566543614,256.647563869,239.025270807,17.6222930627
 01/05  11:00:00,962.998194508,29.0600462482,0.0,0.0,448.566543614,448.566543614,177.760751809,160.131723168,17.6290286412
 01/05  12:00:00,962.960810019,29.0600462482,0.0,0.0,448.566543614,448.566543614,127.089492976,104.981998825,22.1074941508
 01/05  13:00:00,913.127903337,29.0600462482,0.0,0.0,448.566543614,398.725816546,133.503141467,109.087302124,24.4158393432
 01/05  14:00:00,962.951082439,29.0600462482,0.0,0.0,448.566543614,448.566543614,111.970891427,87.5840312252,24.3868602013
 01/05  15:00:00,962.920838103,29.0600462482,0.0,0.0,448.566543614,448.566543614,75.433207812,60.0393167992,15.3938910128
 01/05  16:00:00,962.911760277,29.0600462482,0.0,0.0,448.566543614,448.566543614,63.8884712672,48.5019908478,15.3864804193
 01/05  17:00:00,1046.01299252,29.0600462482,0.0,0.0,448.566543614,448.566543614,112.158806145,92.2876051633,19.8712009816
 01/05  18:00:00,950.289692704,29.0600462482,0.0,0.0,348.885089477,398.725816546,178.125282491,164.973579684,13.151702807
 01/05  19:00:00,750.976500357,29.0600462482,0.0,0.0,249.203635341,299.044362409,244.526192796,235.769156664,8.75703613244
 01/05  20:00:00,726.5493062,29.0600462482,0.0,0.0,249.203635341,299.044362409,269.841212,263.284772623,6.55643937677
 01/05  21:00:00,577.069640075,29.0600462482,0.0,0.0,149.522181205,249.203635341,328.333313972,319.590685339,8.74262863318
 01/05  22:00:00,552.6412986,29.0600462482,0.0,0.0,149.522181205,249.203635341,349.182330626,346.989651471,2.19267915516
 01/05  23:00:00,349.356859174,0.0,0.0,0.0,49.8407270682,199.362908273,4.36037962968,0.0,4.36037962968
 01/05  24:00:00,299.992099838,0.0,0.0,0.0,24.9203635341,199.362908273,2.19006544574,0.0,2.19006544574
 01/06  01:00:00,287.769902782,0.0,0.0,0.0,24.9203635341,199.362908273,2.18998552501,0.0,2.18998552501
 01/06  02:00:00,287.769902786,0.0,0.0,0.0,24.9203635341,199.362908273,2.19024061922,0.0,2.19024061922
 01/06  03:00:00,287.769902732,0.0,0.0,0.0,24.9203635341,199.362908273,2.19015962147,0.0,2.19015962147
 01/06  04:00:00,287.769902816,0.0,0.0,0.0,24.9203635341,199.362908273,2.19007866614,0.0,2.19007866614
 01/06  05:00:00,299.992100829,0.0,0.0,0.0,24.9203635341,199.362908273,4.35991459671,0.0,4.35991459671
 01/06  06:00:00,349.3583194,0.0,0.0,0.0,49.8407270682,199.362908273,2.19279624793,0.0,2.19279624793
 01/06  07:00:00,427.890513178,29.0600462482,0.0,0.0,49.8407270682,199.362908273,768.661081596,764.297320358,4.36376123841
 01/06  08:00:00,552.500017748,29.0600462482,0.0,0.0,149.522181205,199.362908273,1241.70151729,1232.95018526,8.75133202707
 01/06  09:00:00,1049.38631059,29.0600462482,0.0,0.0,448.566543614,448.566543614,917.761807735,902.359991437,15.4018162979
 01/06  10:00:00,1012.18947496,29.0600462482,0.0,0.0,448.566543614,448.566543614,369.926619187,352.304182845,17.6224363413
 01/06  11:00:00,963.045244241,29.0618958675,0.0,0.0,448.566543614,448.566543614,156.392721446,138.764077047,17.6286443981
 01/06  12:00:00,963.471607076,29.525090768,0.0,0.0,448.566543614,448.566543614,127.992278761,108.093977703,19.8983010584
 01/06  13:00:00,914.653104927,30.5471776601,0.0,0.0,448.566543614,398.725816546,134.20841181,107.565855922,26.6425558883
 01/06  14:00:00,965.064551054,31.1506027419,0.0,0.0,448.566543614,448.566543614,105.978920653,81.5895088702,24.3894117828
 01/06  15:00:00,964.125705907,30.2543182666,0.0,0.0,448.566543614,448.566543614,67.4839464715,52.0887375657,15.3952089057
 01/06  16:00:00,963.073062959,29.2144752994,0.0,0.0,448.566543614,448.566543614,56.3369792603,40.9475826341,15.3893966262
 01/06  17:00:00,1046.02815497,29.0600462482,0.0,0.0,448.566543614,448.566543614,100.892835589,81.0201539668,19.8726816226
 01/06  18:00:00,950.299487947,29.0600462482,0.0,0.0,348.885089477,398.725816546,141.65073803,130.685789446,10.9649485833
 01/06  19:00:00,751.020743422,29.0600462482,0.0,0.0,249.203635341,299.044362409,233.502395812,222.5610101,10.9413857114
 01/06  20:00:00,726.758717838,29.0600462482,0.0,0.0,249.203635341,299.044362409,422.466781033,415.910178345,6.55660268766
 01/06  21:00:00,577.557999189,29.0600462482,0.0,0.0,149.522181205,249.203635341,715.263168289,708.701076157,6.56209213141
 01/06  22:00:00,553.275033833,29.0600462482,0.0,0.0,149.522181205,249.203635341,787.569991518,783.20471962,4.36527189878
 01/06  23:00:00,349.356859663,0.0,0.0,0.0,49.8407270682,199.362908273,2.19023569778,0.0,2.19023569778
 01/06  24:00:00,299.992100629,0.0,0.0,0.0,24.9203635341,199.362908273,2.19015397452,0.0,2.19015397452
 01/07  01:00:00,237.929176673,0.0,0.0,0.0,24.9203635341,149.522181205,4.36006992079,0.0,4.36006992079
 01/07  02:00:00,237.929176746,0.0,0.0,0.0,24.9203635341,149.522181205,2.19014106298,0.0,2.19014106298
 01/07  03:00:00,238.692193619,0.759171157723,0.0,0.0,24.9203635341,149.522181205,5.40052768724,3.2102861465,2.19024154074
 01/07  04:00:00,239.454732042,1.51834231545,0.0,0.0,24.9203635341,149.522181205,8.22166893755,6.03157557056,2.19009336699
 01/07  05:00:00,252.061022688,1.89792789431,0.0,0.0,24.9203635341,149.522181205,12.0188745972,9.82886067458,2.19001392257
 01/07  06:00:00,276.126739627,1.51834231545,0.0,0.0,24.9203635341,149.522181205,13.7600369437,9.3943958682,4.36564107554
 01/07  07:00:00,428.02860505,29.0600462482,0.0,0.0,49.8407270682,199.362908273,624.557912774,622.365984018,2.19192875656
 01/07  08:00:00,453.33658326,29.0600462482,0.0,0.0,49.8407270682,199.362908273,1292.65155593,1286.10494126,6.54661466957
 01/07  09:00:00,651.085505373,29.0600462482,0.0,0.0,249.203635341,249.203635341,951.399239747,944.841301267,6.55793847983
 01/07  10:00:00,613.871788099,29.0600462482,0.0,0.0,249.203635341,249.203635341,571.515326557,562.75764565,8.7576809075
 01/07  11:00:00,564.561379438,29.0600462482,0.0,0.0,249.203635341,249.203635341,325.099073518,316.348213956,8.75085956197
 01/07  12:00:00,564.491767581,29.0600462482,0.0,0.0,249.203635341,249.203635341,304.334701668,293.383168581,10.9515330865
 01/07  13:00:00,564.472610578,29.0600462482,0.0,0.0,249.203635341,249.203635341,311.037534801,302.283879287,8.75365551432
 01/07  14:00:00,564.450765642,29.0600462482,0.0,0.0,249.203635341,249.203635341,310.713503409,301.962597572,8.75090583627
 01/07  15:00:00,315.308823065,29.0600462482,0.0,0.0,74.7610906023,174.442544739,394.14843391,385.412393862,8.73604004743
 01/07  16:00:00,315.36829159,29.0600462482,0.0,0.0,74.7610906023,174.442544739,475.300400839,470.926019275,4.37438156405
 01/07  17:00:00,398.473217368,29.0600462482,0.0,0.0,74.7610906023,174.442544739,543.053249139,536.49828549,6.55496364944
 01/07  18:00:00,377.519975383,29.0600462482,0.0,0.0,24.9203635341,149.522181205,626.436303796,622.072540732,4.36376306393
 01/07  19:00:00,347.929930331,0.0,0.0,0.0,24.9203635341,149.522181205,2.19198150253,0.0,2.19198150253
 01/07  20:00:00,323.485534859,0.0,0.0,0.0,24.9203635341,149.522181205,4.36369743722,0.0,4.36369743722
 01/07  21:00:00,323.485534817,0.0,0.0,0.0,24.9203635341,149.522181205,4.36350165594,0.0,4.36350165594
 01/07  22:00:00,299.042112717,0.0,0.0,0.0,24.9203635341,149.522181205,4.36691383487,0.0,4.36691383487
 01/07  23:00:00,274.595770189,0.0,0.0,0.0,24.9203635341,149.522181205,2.1899240644,0.0,2.1899240644
 01/07  24:00:00,250.151374321,0.0,0.0,0.0,24.9203635341,149.522181205,2.19018139232,0.0,2.19018139232
 01/08  01:00:00,238.310185609,0.379585578862,0.0,0.0,24.9203635341,149.522181205,4.46545144504,2.27617030375,2.18928114129
 01/08  02:00:00,239.454345789,1.51834231545,0.0,0.0,24.9203635341,149.522181205,10.9090381973,8.71972093357,2.18931726377
 01/08  03:00:00,239.454570435,1.51834231545,0.0,0.0,24.9203635341,149.522181205,11.1819950639,8.99291946843,2.1890755955
 01/08  04:00:00,239.837036126,1.89792789431,0.0,0.0,24.9203635341,149.522181205,14.6267558287,12.4375067535,2.18924907525
 01/08  05:00:00,251.678099957,1.51834231545,0.0,0.0,24.9203635341,149.522181205,12.7855341755,10.5962029785,2.18933119703
 01/08  06:00:00,276.507017336,1.89792789431,0.0,0.0,24.9203635341,149.522181205,16.949951917,14.7579458534,2.19200606355
 01/08  07:00:00,325.012643352,1.51834231545,0.0,0.0,24.9203635341,149.522181205,14.4238668151,12.2345777987,2.18928901642
 01/08  08:00:00,349.840283128,1.89792789431,0.0,0.0,24.9203635341,149.522181205,18.8130601038,16.6239665735,2.18909353031
 01/08  09:00:00,298.195747992,1.51834231545,0.0,0.0,24.9203635341,149.522181205,15.2915257629,13.1022587021,2.18926706084
 01/08  10:00:00,261.910769042,1.89792789431,0.0,0.0,24.9203635341,149.522181205,17.733521712,15.5442642712,2.18925744087
 01/08  11:00:00,212.637845495,1.51834231545,0.0,0.0,24.9203635341,149.522181205,12.2880814735,10.0987435796,2.18933789392
 01/08  12:00:00,212.638208688,1.51834231545,0.0,0.0,24.9203635341,149.522181205,11.5638568165,9.37269548085,2.19116133563
 01/08  13:00:00,212.637424005,1.51834231545,0.0,0.0,24.9203635341,149.522181205,12.79652215,8.43472499904,4.36179715097
 01/08  14:00:00,212.639567574,1.51834231545,0.0,0.0,24.9203635341,149.522181205,11.452923993,9.25975435861,2.19316963438
 01/08  15:00:00,212.638472737,1.51834231545,0.0,0.0,24.9203635341,149.522181205,14.0674250384,9.70509351292,4.36233152544
 01/08  16:00:00,213.018478111,1.89792789431,0.0,0.0,24.9203635341,149.522181205,13.5777164549,11.3884391935,2.18927726143
 01/08  17:00:00,295.702095824,1.51834231545,0.0,0.0,24.9203635341,149.522181205,13.2782802075,11.089012552,2.18926765549
 01/08  18:00:00,349.83815565,1.89792789431,0.0,0.0,24.9203635341,149.522181205,16.3548723207,14.1658001692,2.18907215154
 01/08  19:00:00,349.456946919,1.51834231545,0.0,0.0,24.9203635341,149.522181205,14.4077595504,12.2184209115,2.18933863889
 01/08  20:00:00,325.395306857,1.89792789431,0.0,0.0,24.9203635341,149.522181205,18.241223161,16.0520798278,2.18914333318
 01/08  21:00:00,325.014251445,1.51834231545,0.0,0.0,24.9203635341,149.522181205,14.3093911428,14.2893911428,0.02
 01/08  22:00:00,300.95471212,1.89792789431,0.0,0.0,24.9203635341,149.522181205,23.2691854314,18.9051188971,4.36406653427
 01/08  23:00:00,276.127280546,1.51834231545,0.0,0.0,24.9203635341,149.522181205,18.7040174836,16.5149293872,2.18908809643
 01/08  24:00:00,252.066495584,1.89792789431,0.0,0.0,24.9203635341,149.522181205,23.5916892924,21.402426594,2.1892626984
 01/09  01:00:00,289.301015851,1.51834231545,0.0,0.0,24.9203635341,199.362908273,17.6606200694,15.4708588333,2.18976123618
 01/09  02:00:00,289.684182163,1.89792789431,0.0,0.0,24.9203635341,199.362908273,22.0162120647,19.8260256499,2.19018641479
 01/09  03:00:00,289.301486514,1.51834231545,0.0,0.0,24.9203635341,199.362908273,18.2583218692,16.0680998464,2.19022202276
 01/09  04:00:00,289.685915032,1.89792789431,0.0,0.0,24.9203635341,199.362908273,26.324719206,21.9647318258,4.35998738014
 01/09  05:00:00,301.527439172,1.51834231545,0.0,0.0,24.9203635341,199.362908273,22.8498985121,20.6596808134,2.19021769866
 01/09  06:00:00,351.277957938,1.89792789431,0.0,0.0,49.8407270682,199.362908273,28.6027347111,26.4097250878,2.1930096233
 01/09  07:00:00,428.334242807,29.0600462482,0.0,0.0,49.8407270682,199.362908273,1191.13619036,1186.77206852,4.36412183959
 01/09  08:00:00,552.19699618,29.0600462482,0.0,0.0,149.522181205,199.362908273,893.247420525,884.497010542,8.75040998306
 01/09  09:00:00,1048.82089394,29.0600462482,0.0,0.0,448.566543614,448.566543614,475.804162807,460.402168721,15.401994086
 01/09  10:00:00,1012.09100502,29.0600462482,0.0,0.0,448.566543614,448.566543614,406.403755625,388.781486134,17.6222694906
 01/09  11:00:00,963.180954992,29.0600462482,0.0,0.0,448.566543614,448.566543614,384.896560414,367.265622279,17.6309381355
 01/09  12:00:00,963.150640872,29.0600462482,0.0,0.0,448.566543614,448.566543614,352.171458552,330.062975856,22.1084826953
 01/09  13:00:00,913.308953493,29.0600462482,0.0,0.0,448.566543614,398.725816546,351.309891117,326.889980011,24.4199111066
 01/09  14:00:00,963.111250811,29.0600462482,0.0,0.0,448.566543614,448.566543614,308.209435076,283.818539201,24.3908958749
 01/09  15:00:00,963.085070091,29.0600462482,0.0,0.0,448.566543614,448.566543614,280.862442508,265.466341502,15.3961010059
 01/09  16:00:00,963.054179121,29.0600462482,0.0,0.0,448.566543614,448.566543614,243.915774002,228.526835278,15.3889387238
 01/09  17:00:00,1046.14837023,29.0600462482,0.0,0.0,448.566543614,448.566543614,282.52423988,262.651670262,19.8725696179
 01/09  18:00:00,950.406405442,29.0600462482,0.0,0.0,348.885089477,398.725816546,322.529812945,309.377289975,13.1525229702
 01/09  19:00:00,751.070272867,29.0600462482,0.0,0.0,249.203635341,299.044362409,357.690021996,348.932349298,8.75767269843
 01/09  20:00:00,726.624463548,29.0600462482,0.0,0.0,249.203635341,299.044362409,359.221467832,352.665189073,6.55627875884
 01/09  21:00:00,577.143470046,29.0600462482,0.0,0.0,149.522181205,249.203635341,415.594956388,406.851576741,8.74337964706
 01/09  22:00:00,552.697356236,29.0600462482,0.0,0.0,149.522181205,249.203635341,415.868869988,411.503379915,4.3654900733
