Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/02  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/02  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/02  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/02  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/02  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/02  06:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/02  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,162.1681103,162.1681103,,
 01/02  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,125.0099768,125.0099768,,
 01/02  09:00:00,33.59778523,7.14850634,0,0,18.24325384,6.291858384,107.6900916,107.6900916,,
 01/02  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,84.62247018,84.62247018,,
 01/02  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,70.09601038,70.09601038,,
 01/02  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,54.34458069,54.34458069,,
 01/02  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,44.57570245,44.57570245,,
 01/02  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,36.62038693,36.62038693,,
 01/02  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,33.66096189,33.66096189,,
 01/02  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,33.32826118,33.32826118,,
 01/02  17:00:00,57.64672879,7.14850634,0,0,32.8378569,8.089532208,39.5836745,39.5836745,,
 01/02  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,57.29857702,57.29857702,,
 01/02  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,71.94729667,71.94729667,,
 01/02  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,83.5862433,83.5862433,,
 01/02  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,87.50030713,87.50030713,,
 01/02  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 01/02  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/02  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/03  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/03  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/03  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/03  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/03  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/03  06:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/03  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,170.2343027,170.2343027,,
 01/03  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,120.6347373,120.6347373,,
 01/03  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,94.45624367,94.45624367,,
 01/03  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,64.00335984,64.00335984,,
 01/03  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,49.12511595,49.12511595,,
 01/03  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,30.1501795,30.1501795,,
 01/03  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,28.25287204,28.25287204,,
 01/03  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,28.20080304,28.20080304,,
 01/03  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,32.28068386,32.28068386,,
 01/03  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,42.16110597,42.16110597,,
 01/03  17:00:00,57.64672879,7.14850634,0,0,32.8378569,8.089532208,51.08811025,51.08811025,,
 01/03  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,56.67326376,56.67326376,,
 01/03  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,60.44151405,60.44151405,,
 01/03  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,65.84563922,65.84563922,,
 01/03  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,77.99906394,77.99906394,,
 01/03  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 01/03  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/03  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/04  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/04  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/04  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/04  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/04  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/04  06:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/04  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,156.8808497,156.8808497,,
 01/04  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,121.3939531,121.3939531,,
 01/04  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,103.6246716,103.6246716,,
 01/04  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,81.56702346,81.56702346,,
 01/04  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,72.42038216,72.42038216,,
 01/04  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,60.3703324,60.3703324,,
 01/04  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,56.03209464,56.03209464,,
 01/04  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,53.45610297,53.45610297,,
 01/04  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,51.09936332,51.09936332,,
 01/04  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,48.50574372,48.50574372,,
 01/04  17:00:00,57.64672879,7.14850634,0,0,32.8378569,8.089532208,53.06342545,53.06342545,,
 01/04  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,42.21220631,42.21220631,,
 01/04  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,32.56525566,32.56525566,,
 01/04  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,33.94456035,33.94456035,,
 01/04  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,30.86305974,30.86305974,,
 01/04  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 01/04  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/04  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/05  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/05  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/05  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/05  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/05  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/05  06:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/05  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,116.2133751,116.2133751,,
 01/05  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,88.71242535,88.71242535,,
 01/05  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,70.6637359,70.6637359,,
 01/05  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,51.09084917,51.09084917,,
 01/05  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,44.12576373,44.12576373,,
 01/05  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,24.27537875,24.27537875,,
 01/05  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,15.55180099,15.55180099,,
 01/05  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,15.25987498,15.25987498,,
 01/05  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,12.08116486,12.08116486,,
 01/05  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,10.09055353,10.09055353,,
 01/05  17:00:00,55.73256212,7.14850634,0,0,32.8378569,8.089532208,27.03354734,27.03354734,,
 01/05  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,41.17872969,41.17872969,,
 01/05  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,48.84590077,48.84590077,,
 01/05  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,64.53544411,64.53544411,,
 01/05  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,73.06704833,73.06704833,,
 01/05  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 01/05  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/05  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/06  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/06  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/06  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/06  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/06  05:00:00,15.13043521,0.023436,0,0,1.824325384,1.797673824,0.722782945,0.722782945,,
 01/06  06:00:00,15.13434431,0.027345106,0,0,1.824325384,1.797673824,0.842888669,0.842888669,,
 01/06  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,202.1781887,202.1781887,,
 01/06  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,172.4545905,172.4545905,,
 01/06  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,154.6562623,154.6562623,,
 01/06  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,115.5167111,115.5167111,,
 01/06  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,86.35697182,86.35697182,,
 01/06  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,58.69826131,58.69826131,,
 01/06  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,40.32155893,40.32155893,,
 01/06  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,30.96472266,30.96472266,,
 01/06  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,26.38327702,26.38327702,,
 01/06  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,25.84832575,25.84832575,,
 01/06  17:00:00,55.73256212,7.14850634,0,0,32.8378569,8.089532208,46.10197725,46.10197725,,
 01/06  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,63.43153787,63.43153787,,
 01/06  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,80.26326424,80.26326424,,
 01/06  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,104.4949497,104.4949497,,
 01/06  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,119.5882149,119.5882149,,
 01/06  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 01/06  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/06  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/07  01:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/07  02:00:00,14.71441117,0.056830418,0,0,1.824325384,1.348255368,1.74993782,1.74993782,,
 01/07  03:00:00,14.71168855,0.0541078,0,0,1.824325384,1.348255368,1.66028481,1.66028481,,
 01/07  04:00:00,14.7943437,0.136762947,0,0,1.824325384,1.348255368,3.881251647,3.881251647,,
 01/07  05:00:00,14.82481878,0.167238024,0,0,1.824325384,1.348255368,4.563833824,4.563833824,,
 01/07  06:00:00,14.88021089,0.22263014,0,0,1.824325384,1.348255368,6.132028181,6.132028181,,
 01/07  07:00:00,21.80608709,7.14850634,0,0,1.824325384,1.348255368,215.5796353,215.5796353,,
 01/07  08:00:00,24.97866784,7.14850634,0,0,3.648650767,2.696510736,201.1123099,201.1123099,,
 01/07  09:00:00,22.5886432,7.14850634,0,0,10.9459523,4.49418456,178.8229435,178.8229435,,
 01/07  10:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,144.2960028,144.2960028,,
 01/07  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,109.7771876,109.7771876,,
 01/07  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,87.83176665,87.83176665,,
 01/07  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,76.23368129,76.23368129,,
 01/07  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,67.45974508,67.45974508,,
 01/07  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,65.19486082,65.19486082,,
 01/07  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,68.10918133,68.10918133,,
 01/07  17:00:00,55.73256212,7.14850634,0,0,32.8378569,8.089532208,70.01083688,70.01083688,,
 01/07  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,72.88231476,72.88231476,,
 01/07  19:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,94.18038802,94.18038802,,
 01/07  20:00:00,34.0736432,7.14850634,0,0,10.9459523,4.49418456,107.1866841,107.1866841,,
 01/07  21:00:00,34.0736432,7.14850634,0,0,10.9459523,4.49418456,103.7352141,103.7352141,,
 01/07  22:00:00,24.97866784,7.14850634,0,0,3.648650767,2.696510736,106.4227603,106.4227603,,
 01/07  23:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/07  24:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  01:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  02:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  03:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  04:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  05:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  06:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  07:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  08:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  09:00:00,13.49366784,7.14850634,0,0,3.648650767,2.696510736,170.7912249,170.7912249,,
 01/08  10:00:00,13.49366784,7.14850634,0,0,3.648650767,2.696510736,124.6347871,124.6347871,,
 01/08  11:00:00,27.13613088,7.14850634,0,0,14.59460307,5.393021472,88.55994497,88.55994497,,
 01/08  12:00:00,27.13613088,7.14850634,0,0,14.59460307,5.393021472,73.7787469,73.7787469,,
 01/08  13:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,56.84553726,56.84553726,,
 01/08  14:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,57.48320797,57.48320797,,
 01/08  15:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,59.70841093,59.70841093,,
 01/08  16:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,60.25989325,60.25989325,,
 01/08  17:00:00,43.88777291,7.14850634,0,0,21.8919046,7.190695296,62.31770097,62.31770097,,
 01/08  18:00:00,38.62113088,7.14850634,0,0,14.59460307,5.393021472,82.25621929,82.25621929,,
 01/08  19:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,90.42633005,90.42633005,,
 01/08  20:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  21:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  22:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  23:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/08  24:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 01/09  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/09  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/09  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/09  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/09  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/09  06:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/09  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,172.3197911,172.3197911,,
 01/09  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,134.5390509,134.5390509,,
 01/09  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,114.3594104,114.3594104,,
 01/09  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,91.21472258,91.21472258,,
 01/09  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,81.57259023,81.57259023,,
 01/09  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,68.48489831,68.48489831,,
 01/09  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,61.48932585,61.48932585,,
 01/09  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,57.92857511,57.92857511,,
 01/09  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,54.29383705,54.29383705,,
 01/09  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,53.07766548,53.07766548,,
 01/09  17:00:00,55.73256212,7.14850634,0,0,32.8378569,8.089532208,61.16604346,61.16604346,,
 01/09  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,68.40756566,68.40756566,,
 01/09  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,60.25445573,60.25445573,,
 01/09  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,61.68325488,61.68325488,,
 01/09  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,66.66465319,66.66465319,,
 01/09  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 01/09  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/09  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/10  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/10  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/10  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/10  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/10  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/10  06:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/10  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,134.5634786,134.5634786,,
 01/10  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,108.2942113,108.2942113,,
 01/10  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,91.34050246,91.34050246,,
 01/10  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,61.1617699,61.1617699,,
 01/10  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,45.01273429,45.01273429,,
 01/10  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,25.81772929,25.81772929,,
 01/10  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,15.31955039,15.31955039,,
 01/10  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,10.81538647,10.81538647,,
 01/10  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,10.15372239,10.15372239,,
 01/10  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,12.45799482,12.45799482,,
 01/10  17:00:00,55.73256212,7.14850634,0,0,32.8378569,8.089532208,27.92493485,27.92493485,,
 01/10  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,43.72935915,43.72935915,,
 01/10  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,54.9187448,54.9187448,,
 01/10  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,65.64396184,65.64396184,,
 01/10  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,71.94988095,71.94988095,,
 01/10  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 01/10  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/10  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/11  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/11  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/11  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/11  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/11  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/11  06:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/11  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,152.9514191,152.9514191,,
 01/11  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,119.645491,119.645491,,
 01/11  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,108.9813505,108.9813505,,
 01/11  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,86.32433699,86.32433699,,
 01/11  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,74.38023831,74.38023831,,
 01/11  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,61.55436145,61.55436145,,
 01/11  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,54.31685256,54.31685256,,
 01/11  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,48.06394628,48.06394628,,
 01/11  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,41.93515068,41.93515068,,
 01/11  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,36.43115613,36.43115613,,
 01/11  17:00:00,55.73256212,7.14850634,0,0,32.8378569,8.089532208,45.76809058,45.76809058,,
 01/11  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,59.61619331,59.61619331,,
 01/11  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,70.28429616,70.28429616,,
 01/11  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,80.11100718,80.11100718,,
 01/11  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,85.82492719,85.82492719,,
 01/11  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 01/11  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/11  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/12  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/12  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/12  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/12  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/12  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/12  06:00:00,15.13206872,0.025069513,0,0,1.824325384,1.797673824,0.773286858,0.773286858,,
 01/12  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,196.7473221,196.7473221,,
 01/12  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,161.7339492,161.7339492,,
 01/12  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,137.1898121,137.1898121,,
 01/12  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,107.1098114,107.1098114,,
 01/12  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,92.98979235,92.98979235,,
 01/12  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,75.82137071,75.82137071,,
 01/12  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,65.90320334,65.90320334,,
 01/12  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,61.10513885,61.10513885,,
 01/12  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,59.37817854,59.37817854,,
 01/12  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,53.01308486,53.01308486,,
 01/12  17:00:00,55.73256212,7.14850634,0,0,32.8378569,8.089532208,59.51623438,59.51623438,,
 01/12  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,72.38692294,72.38692294,,
 01/12  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,80.69596002,80.69596002,,
 01/12  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,88.84392972,88.84392972,,
 01/12  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,90.67255724,90.67255724,,
 01/12  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 01/12  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/12  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/13  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/13  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/13  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/13  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/13  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/13  06:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 01/13  07:00:00,22.25550555,7.14850634,0,0,1.824325384,1.797673824,167.5261348,167.5261348,,
 01/13  08:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,131.6480944,131.6480944,,
 01/13  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,113.8457081,113.8457081,,
 01/13  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,86.92094612,86.92094612,,
 01/13  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,73.7372421,73.7372421,,
 01/13  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,61.76806442,61.76806442,,
 01/13  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,58.06908629,58.06908629,,
 01/13  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,57.05032839,57.05032839,,
 01/13  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,58.74754486,58.74754486,,
 01/13  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,55.36681622,55.36681622,,
 01/13  17:00:00,53.81839545,7.14850634,0,0,32.8378569,8.089532208,62.73760361,62.73760361,,
 01/13  18:00:00,59.56089545,7.14850634,0,0,32.8378569,8.089532208,76.20870115,76.20870115,,
 01/13  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,89.79098898,89.79098898,,
