Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/10  06:00:00,141.701050889,27.8571736313,19.7887344467,28.3685022182,12.3672932834,24.9413748627,183.61349498,178.64061095,4.9528840297,0.02
 03/10  07:00:00,191.62514422,28.8053209226,17.388145283,26.9519941626,24.7345865669,70.7195625826,150.039888446,140.114120387,9.90576805939,0.02
 03/10  08:00:00,204.13478551,28.9067847053,18.1458864239,18.621689294,37.1018798503,92.3937384068,130.600632474,120.674864415,9.90576805939,0.02
 03/10  09:00:00,212.521169328,28.9676951626,20.5229750213,15.4013322504,37.1018798503,104.434947198,132.338382544,113.805911529,9.90576805939,8.62670295553
 03/10  10:00:00,223.120138663,29.0040848576,21.3952755733,13.4097168803,37.1018798503,116.476155989,120.084683539,110.158915479,9.90576805939,0.02
 03/10  11:00:00,221.565712903,29.0314766818,21.7574333618,11.8947935058,37.1018798503,116.476155989,117.444170137,107.518402078,9.90576805939,0.02
 03/10  12:00:00,220.743399959,29.0598975326,21.7602388429,10.7380619667,37.1018798503,116.476155989,124.090428308,105.547984397,9.90576805939,8.6366758514
 03/10  13:00:00,204.292974697,29.0919458536,21.2540729449,9.90889743598,37.1018798503,104.434947198,114.222823469,104.29705541,9.90576805939,0.02
 03/10  14:00:00,214.005824265,29.1190411388,21.3960683276,9.2317146434,37.1018798503,116.476155989,121.714859569,103.171845399,9.90576805939,8.63724611053
 03/10  15:00:00,213.334676765,29.1410578926,21.2592034777,8.67558780672,37.1018798503,116.476155989,112.08933226,102.1635642,9.90576805939,0.02
 03/10  16:00:00,212.294691406,29.1665710942,20.8997736549,7.96978433823,37.1018798503,116.476155989,119.526542769,100.987146782,9.90576805939,8.6336279269
 03/10  17:00:00,211.018049369,29.2008616319,20.8964601293,6.66272513962,37.1018798503,116.476155989,108.600108718,98.6743406583,9.90576805939,0.02
 03/10  18:00:00,210.995099623,29.2104101889,20.9014173872,6.6264620848,37.1018798503,116.476155989,117.015049891,98.4900423588,9.90576805939,8.61923947258
 03/10  19:00:00,132.449172477,27.3737054074,17.9895257181,0.0,24.7345865669,47.5788473902,83.7382924606,78.7654084309,4.9528840297,0.02
 03/10  20:00:00,132.564868671,27.8112370431,17.6676880826,0.0,24.7345865669,47.5788473902,89.7639180502,84.7910340206,4.9528840297,0.02
 03/10  21:00:00,110.006594525,26.498642136,17.5984644427,0.0340962400701,12.3672932834,38.6892022431,102.490598017,99.4988675988,2.97173041782,0.02
 03/10  22:00:00,90.9345382376,20.1615569592,13.5226551422,0.384705973698,12.3672932834,27.0668015668,81.7750270689,78.783296651,2.97173041782,0.02
 03/10  23:00:00,67.7212059327,17.3740736669,12.0578745066,0.0,4.12243109448,15.9888894789,77.8310782219,74.8393478041,2.97173041782,0.02
 03/10  24:00:00,77.2681757611,22.6801616821,15.1806393116,1.13639672581,4.12243109448,15.9888894789,98.8659349684,95.8742045506,2.97173041782,0.02
 03/11  01:00:00,67.8706904015,18.2491369383,12.0441558835,1.47078223216,4.12243109448,15.9888894789,81.1269828711,78.1352524533,2.97173041782,0.02
 03/11  02:00:00,75.19209547,22.1551237193,15.0682133096,0.867645616078,4.12243109448,15.9888894789,101.362229934,98.3704995159,2.97173041782,0.02
 03/11  03:00:00,68.8109083189,18.4241495926,11.9754779524,2.22901198461,4.12243109448,15.9888894789,82.8457936358,79.854063218,2.97173041782,0.02
 03/11  04:00:00,76.27635978,22.7676680093,15.0655752775,2.76854772204,4.12243109448,15.9888894789,103.900505062,100.908774645,2.97173041782,0.02
 03/11  05:00:00,81.2029356918,26.7174079539,17.6086451988,1.93112445767,4.12243109448,16.0517297156,123.838469496,120.846739078,2.97173041782,0.02
 03/11  06:00:00,85.8207450848,27.5924712253,17.9755252865,5.3069904497,4.12243109448,16.0517297156,125.605964899,122.614234482,2.97173041782,0.02
 03/11  07:00:00,109.386288271,28.6863003145,18.7956074278,10.4520475128,4.12243109448,39.6058045677,114.768323228,103.19473965,2.97173041782,8.60185315987
 03/11  08:00:00,170.74554227,28.7199722739,22.4128793499,41.2156580415,12.3672932834,65.3531420225,161.678583688,156.705699659,4.9528840297,0.02
 03/11  09:00:00,167.18228704,28.7103236703,23.0135403758,34.1704763383,12.3672932834,68.2430321324,158.347386073,153.374502044,4.9528840297,0.02
 03/11  10:00:00,188.746074021,28.735552549,23.1157153765,26.5899768133,16.4897243779,93.1370602926,147.76795016,139.823335713,7.92461444751,0.02
 03/11  11:00:00,186.177935655,28.7365615252,23.1476738337,23.9887546666,16.4897243779,93.1370602926,143.308616091,135.364001644,7.92461444751,0.02
 03/11  12:00:00,182.599201253,28.7362677452,23.1486102858,20.4093637275,16.4897243779,93.1370602926,139.314512734,131.369898287,7.92461444751,0.02
 03/11  13:00:00,171.236571059,28.7351901822,23.752725107,17.5953309378,16.4897243779,83.9857416113,144.584003829,128.0476513,7.92461444751,8.61173808172
 03/11  14:00:00,168.722005845,28.7340748019,24.4141965494,14.1893467262,16.4897243779,83.9857416113,131.845656155,123.901041707,7.92461444751,0.02
 03/11  15:00:00,166.867779586,28.7337908246,24.211532388,11.7657667652,16.4897243779,83.9857416113,128.961184849,121.016570402,7.92461444751,0.02
 03/11  16:00:00,138.492473952,28.6863003145,20.210485891,0.0556669448797,12.3672932834,70.6512738906,73.956361103,68.9834770733,4.9528840297,0.02
 03/11  17:00:00,139.770296365,28.6863003145,18.970747897,0.527581359497,12.3672932834,70.6512738906,75.3928462005,70.4199621708,4.9528840297,0.02
 03/11  18:00:00,127.090999001,28.6863003145,18.0520110141,1.07045137016,12.3672932834,58.1284167478,79.5255706548,74.5526866251,4.9528840297,0.02
 03/11  19:00:00,100.845311136,26.0611105003,16.4934411082,0.0,12.3672932834,24.9413748627,102.387875212,97.4149911819,4.9528840297,0.02
 03/11  20:00:00,100.15747234,26.7174079539,16.2397465593,0.332104349986,12.3672932834,24.9413748627,109.001840726,104.028956697,4.9528840297,0.02
 03/11  21:00:00,88.1279141068,26.498642136,16.6242733339,0.647486621346,4.12243109448,16.0517297156,117.310606088,114.31887567,2.97173041782,0.02
 03/11  22:00:00,78.3520994913,20.8488884003,13.6487830325,0.0,4.12243109448,15.9888894789,98.7375325587,95.7458021409,2.97173041782,0.02
