Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/02  23:00:00,210.797029278,35.6580656202,55.8427071107,0.0,38.286128036,48.4199368926,288.857578709,127.104594581,8.3303,153.422684128
 11/02  24:00:00,160.123326049,30.9846629218,47.389497539,0.0,25.5240853573,30.610668775,205.095669806,78.8975355667,3.33212,122.866014239
 11/03  01:00:00,147.294286953,30.9846629218,41.9288069029,0.0,19.418418834,29.3649097162,154.882761119,57.5936719447,3.33212,93.9569691747
 11/03  02:00:00,137.407387941,30.9846629218,39.9682154917,0.0,12.7620426787,28.1191506574,140.185154205,42.8912104563,3.33212,93.961823749
 11/03  03:00:00,136.710196658,30.9846629218,39.2876412349,0.0,12.7620426787,28.1191506574,123.361896697,32.3315469873,3.33212,87.6982297094
 11/03  04:00:00,145.794844118,30.9846629218,41.1619785098,0.0,12.7620426787,28.1191506574,152.763627839,26.5245932995,3.33212,122.90691454
 11/03  05:00:00,184.739311245,33.3152284459,50.1302605709,0.0,25.5240853573,30.610668775,245.470711042,22.5756269813,8.3303,214.564784061
 11/03  06:00:00,311.579070188,33.6259705157,78.7830768198,0.0,51.0481707146,78.1489452969,401.193981438,19.8338247122,16.6606,364.699556725
 11/03  07:00:00,395.12877043,35.6594034737,102.893711128,0.0,64.3609230253,109.708623606,540.971167255,33.2816546771,24.9909,482.698612577
 11/03  08:00:00,309.932479973,35.6458016905,77.3158573633,0.0,51.0481707146,80.7689615957,460.815685017,50.8836083027,33.3212,376.610876715
 11/03  09:00:00,269.312842567,36.2021416882,65.1651617107,0.0,51.0481707146,71.0224615957,410.205494104,62.0281588963,66.8089,281.368435207
 11/03  10:00:00,206.869668738,36.2880177865,51.4244737298,0.0,32.1804615127,65.7244621605,384.824690439,76.4505557357,83.4695,224.904634704
 11/03  11:00:00,198.342370806,36.335984983,42.2455014302,0.0,32.1804615127,65.7244621605,334.171865033,87.7953564604,83.4695,162.907008572
 11/03  12:00:00,191.638768515,36.371466962,36.2652771629,0.0,32.1804615127,65.7244621605,349.815435705,96.9147360181,83.4695,169.431199687
 11/03  13:00:00,180.801156527,36.4023904639,35.0367425247,0.0,32.1804615127,55.9779621605,365.071258566,127.535150567,75.1392,162.396907999
 11/03  14:00:00,184.632259318,36.4297998182,38.8569347878,0.0,32.1804615127,55.9779621605,346.178848942,117.17774327,66.8089,162.192205671
