Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/04  14:00:00,47.0654843738,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/04  15:00:00,47.0837989244,0.0,0.0,0.0,15.863942322,29.242365,6.0885711044,0.0,3.20568,2.8828911044
 02/04  16:00:00,47.0679749367,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/04  17:00:00,46.9608556467,0.0,0.0,0.0,15.863942322,29.242365,6.08865121496,0.0,3.20568,2.88297121496
 02/04  18:00:00,55.5179571999,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/04  19:00:00,55.5000620915,0.0,0.0,0.0,15.863942322,29.242365,6.08857169448,0.0,3.20568,2.88289169448
 02/04  20:00:00,55.7118671167,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/04  21:00:00,55.6861792662,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/04  22:00:00,55.5582620004,0.0,0.0,0.0,15.863942322,29.242365,6.08865183226,0.0,3.20568,2.88297183226
 02/04  23:00:00,55.3993979616,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/04  24:00:00,56.1262520625,0.0,0.0,0.0,15.863942322,29.242365,6.08857232719,0.0,3.20568,2.88289232719
 02/05  01:00:00,55.3849464434,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/05  02:00:00,55.376534913,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/05  03:00:00,55.3788392316,0.0,0.0,0.0,15.863942322,29.242365,6.08865284221,0.0,3.20568,2.88297284221
 02/05  04:00:00,56.095829668,0.707098797309,0.0,0.0,15.863942322,29.242365,3.53753420305,0.311854203052,3.20568,0.02
 02/05  05:00:00,56.3518562329,0.752449253754,0.0,0.0,15.863942322,29.242365,6.50486427661,0.416290664708,3.20568,2.88289361191
 02/05  06:00:00,56.6835789591,1.10288491967,0.0,0.0,15.863942322,29.242365,3.98968297146,0.764002971465,3.20568,0.02
 02/05  07:00:00,56.5417672327,0.949119520508,0.0,0.0,15.863942322,29.242365,4.01922847439,0.793548474392,3.20568,0.02
 02/05  08:00:00,53.098852217,0.420642888183,0.0,0.0,15.863942322,29.242365,6.4249913751,0.336336852007,3.20568,2.8829745231
 02/05  09:00:00,47.0009265626,0.0,0.0,0.0,15.863942322,29.242365,6.09019340004,0.0,3.20568,2.88451340004
 02/05  10:00:00,47.0331536883,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/05  11:00:00,47.011937003,0.0,0.0,0.0,15.863942322,29.242365,6.09030744233,0.0,3.20568,2.88462744233
 02/05  12:00:00,47.6935472605,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/05  13:00:00,46.9859032374,0.0,0.0,0.0,15.863942322,29.242365,6.09017820648,0.0,3.20568,2.88449820648
 02/05  14:00:00,47.0251231711,0.0,0.0,0.0,15.863942322,29.242365,6.09029227546,0.0,3.20568,2.88461227546
 02/05  15:00:00,47.0388002995,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/05  16:00:00,47.0271409282,0.0,0.0,0.0,15.863942322,29.242365,6.08853811871,0.0,3.20568,2.88285811871
 02/05  17:00:00,46.9293590346,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/05  18:00:00,55.504996499,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/05  19:00:00,55.504872722,0.0,0.0,0.0,15.863942322,29.242365,6.08861867833,0.0,3.20568,2.88293867833
