Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/02  12:00:00,48.1001008893,5.13962812819,1.05116017711,0.181132627757,18.7433767983,22.9618409725,51.9967577076,10.5866564794,18.025,23.3851012282
 01/02  13:00:00,48.5586598562,5.1760201112,1.49659390716,0.114416960289,18.5889407304,23.1597249699,49.3205080108,7.91908905905,18.025,23.3764189517
 01/02  14:00:00,48.9323428267,5.21089466603,1.62646972849,0.0768459660854,18.7433767983,23.2517909448,41.8304391138,6.26551589361,18.025,17.5399232202
 01/02  15:00:00,48.9135015304,5.21167315593,1.62808708361,0.0556140615531,18.7433767983,23.2517909448,47.9406555768,6.53009195133,18.025,23.3855636255
 01/02  16:00:00,48.1837720531,5.16184798251,1.26196083692,0.031784960088,18.7433767983,22.9618409725,50.1650633279,8.75848593822,18.025,23.3815773897
 01/02  17:00:00,58.3504254174,5.1675427188,1.33935186077,0.0120166967564,18.7433767983,27.431320555,33.0264447077,9.23541012768,18.025,5.76603458006
 01/02  18:00:00,73.3898829581,5.28839208323,2.19757086534,0.0,17.6635504202,40.6971502883,18.110367361,12.3315738111,0.0,5.77879354989
 01/02  19:00:00,80.590076069,5.36753031712,2.81340379249,0.0,27.5259009287,37.3340067412,29.0204239045,17.418986292,0.0,11.6014376125
 01/02  20:00:00,83.5224302664,5.4444667171,3.34375876308,0.0,33.8341110165,33.3544677425,30.5982961416,19.0352921271,0.0,11.5630040145
 01/02  21:00:00,92.8392161309,5.60470734809,4.34614881952,0.0,36.5179666069,38.8247702939,32.2294309047,20.6674192872,0.0,11.5620116175
 01/02  22:00:00,87.5552766429,5.64606050347,4.53550558102,0.0,32.965339924,36.8579353714,33.0720402597,21.4592407066,0.0,11.6127995531
 01/02  23:00:00,62.0507111114,5.39313400594,2.83131016959,0.0,25.6355707503,20.6438685092,33.1992003853,21.6239937616,0.0,11.5752066238
 01/02  24:00:00,40.9956945966,5.20931688008,1.50351574397,0.00995178303871,15.0252895274,11.7056064465,28.3800793681,22.6074117843,0.0,5.77266758377
 01/03  01:00:00,35.6819145317,5.16281723435,1.11827081664,0.153751490733,11.6412384099,10.0650221343,29.387957284,23.621661044,0.0,5.76629624007
 01/03  02:00:00,34.0940416036,5.14473762839,0.925079495594,0.337937346013,10.0992000411,10.047477231,29.1376163797,23.377890351,0.0,5.75972602868
 01/03  03:00:00,32.1913259279,5.12266163184,0.710204932146,0.53173105465,8.25718729233,10.0299323277,24.0721624921,24.0521624921,0.0,0.02
 01/03  04:00:00,32.1785843907,5.1071882956,0.554693303243,0.689970990113,8.25718729233,10.0299323277,31.1677564882,25.4081223121,0.0,5.75963417607
 01/03  05:00:00,33.824814769,5.09738704822,0.43154124036,0.862458402026,8.25718729233,11.6354268332,32.3466953488,26.5804829478,0.0,5.76621240103
 01/03  06:00:00,41.4722383037,5.10892523182,0.533564766982,0.816384629597,12.1011305571,15.3678112995,30.944576406,25.1590807341,0.0,5.78549567195
 01/03  07:00:00,72.5773689345,5.35788058166,2.51555931471,0.161826812542,19.7275818095,37.2640762949,40.1450126739,22.7334343215,0.0,17.4115783524
 01/03  08:00:00,92.8230347502,5.57835247594,4.08697686822,0.0111231938405,24.3117294858,51.2795993405,33.6879383263,16.1980819021,0.0,17.4898564242
 01/03  09:00:00,71.802944665,5.27228258985,2.1724722011,0.0231348306155,23.6694662846,40.6342015617,38.9589459563,9.49881111424,0.0,29.4601348421
 01/03  10:00:00,66.7704404522,5.24960969609,2.1437429973,0.0496248111658,23.6694662846,35.6302164847,54.2162558891,6.83195818372,18.025,29.3592977053
 01/03  11:00:00,48.2661989344,5.12897411026,1.19529297944,0.211344572144,18.7433767983,22.9618409725,47.6576703248,6.19226934136,18.025,23.4404009834
 01/03  12:00:00,48.1944471412,5.12540458367,1.17539934236,0.165461771569,18.7433767983,22.9618409725,45.458727439,4.04870451123,18.025,23.3850229277
 01/03  13:00:00,48.2504149904,5.11727740153,1.20780882362,0.153696759301,18.5889407304,23.1597249699,40.6002284837,5.03020496329,18.025,17.5450235204
 01/03  14:00:00,48.3011532122,5.11510957734,1.05477093206,0.113143770021,18.7433767983,23.2517909448,44.9564124944,3.54622458366,18.025,23.3851879108
 01/03  15:00:00,48.1704017516,5.10552350758,0.927515881437,0.119231936607,18.7433767983,23.2517909448,46.6770076457,5.27073559205,18.025,23.3812720536
 01/03  16:00:00,47.694010244,5.0904364026,0.683763250822,0.191628029206,18.7433767983,22.9618409725,51.3998518875,9.99749697715,18.025,23.3773549103
 01/03  17:00:00,57.7262412987,5.08041234726,0.603262558075,0.211052112778,18.7433767983,27.431320555,35.1999133491,11.4089120012,18.025,5.76600134794
 01/03  18:00:00,72.8450247164,5.21295466025,1.72598524383,0.00216132198171,17.6635504202,40.6971502883,17.3012956886,11.5235645444,0.0,5.77773114415
 01/03  19:00:00,80.3336364803,5.32465851628,2.59983283697,0.0,27.5259009287,37.3340067412,25.7464838411,14.1451660536,0.0,11.6013177876
 01/03  20:00:00,83.5080374486,5.42714791712,3.34668239358,0.0,33.8341110165,33.3544677425,25.7908346155,14.2278794979,0.0,11.5629551176
 01/03  21:00:00,92.6564474421,5.56846612943,4.1996169655,0.0,36.5179666069,38.8247702939,24.3698502929,18.5794743927,0.0,5.79037590022
 01/03  22:00:00,86.9380226642,5.55920482269,4.00510153686,0.0,32.965339924,36.8579353714,38.6731119382,21.2621378613,0.0,17.410974077
 01/03  23:00:00,61.6243286529,5.33381245423,2.46424539041,0.0,25.6355707503,20.6438685092,31.8983193825,20.3229284253,0.0,11.5753909573
 01/03  24:00:00,40.85302566,5.1880511484,1.39206156406,0.0,15.0252895274,11.7056064465,26.2249007287,20.4522500251,0.0,5.77265070365
 01/04  01:00:00,35.4700953253,5.14130281413,1.0359814009,0.0457350105001,11.6412384099,10.0650221343,26.9629593348,21.1969149063,0.0,5.76604442846
 01/04  02:00:00,33.8064885067,5.11995688604,0.856422715935,0.143822430758,10.0992000411,10.047477231,21.0360178578,21.0160178578,0.0,0.02
 01/04  03:00:00,31.8748808427,5.09880476539,0.654160013005,0.295183623724,8.25718729233,10.0299323277,27.3672884576,21.6074706496,0.0,5.75981780798
 01/04  04:00:00,31.655782524,5.05993391642,0.333330281657,0.435786605392,8.25718729233,10.0299323277,27.7487744907,21.989054496,0.0,5.75971999474
 01/04  05:00:00,33.282785387,5.05898529667,0.314505058809,0.475866568018,8.25718729233,11.6354268332,21.8688684587,21.8488684587,0.0,0.02
 01/04  06:00:00,41.0910359239,5.08903029117,0.541180582268,0.447455686157,12.1011305571,15.3678112995,33.6923370495,22.1414420353,0.0,11.5508950142
 01/04  07:00:00,72.5097267664,5.35542997168,2.59765006955,0.0145426900781,19.7275818095,37.2640762949,33.5785956583,21.9645302403,0.0,11.6140654181
 01/04  08:00:00,92.7253028237,5.56220810072,4.01650383304,0.0,24.3117294858,51.2795993405,42.3581800566,19.0439360409,0.0,23.3142440157
 01/04  09:00:00,71.5457199764,5.24403494504,1.96145579234,0.00516922774221,23.6694662846,40.6342015617,42.9645404523,13.5048511439,0.0,29.4596893084
 01/04  10:00:00,66.3382840425,5.21021881365,1.7562397953,0.0443620055558,23.6694662846,35.6302164847,54.2797688778,12.7639619145,18.025,23.4908069633
 01/04  11:00:00,47.8236863225,5.08664830221,0.717456400633,0.288990179679,18.7433767983,22.9618409725,60.5513366933,13.2305716972,18.025,29.2957649961
 01/04  12:00:00,47.7083947376,5.07998476815,0.546449825076,0.353776711236,18.7433767983,22.9618409725,48.3449880141,12.7742578835,18.025,17.5457301306
 01/04  13:00:00,47.8422720483,5.07811893547,0.631740768435,0.360781837868,18.5889407304,23.1597249699,52.7073667703,11.2967929866,18.025,23.3855737837
 01/04  14:00:00,47.9637303731,5.08104798852,0.519905571188,0.34464449139,18.7433767983,23.2517909448,51.9060288813,10.4993563931,18.025,23.3816724882
 01/04  15:00:00,48.1063792951,5.10370376671,0.710388484423,0.274152981726,18.7433767983,23.2517909448,51.6890090383,10.2862087779,18.025,23.3778002605
