Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,54.8650976221,1.80465052682,0.0,19.4850949191,2.68041601173,16.0824960704,0.109244386524,0.089244386524,0.02
 01/01  02:00:00,49.3120247355,1.53542746246,0.0,14.2012450969,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  03:00:00,51.9731038656,1.53717165723,0.0,16.8605800322,2.68041601173,16.0824960704,1.10300280529,0.0,1.10300280529
 01/01  04:00:00,53.4706352371,1.72648379788,0.0,18.168799263,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  05:00:00,54.871910445,1.72822799265,0.0,19.5683302762,2.68041601173,16.0824960704,1.10300676658,0.0,1.10300676658
 01/01  06:00:00,50.1282769468,1.4876633786,0.0,15.065261392,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  07:00:00,55.3457526958,1.91928432807,0.0,19.8511161915,2.68041601173,16.0824960704,1.10296886976,0.0,1.10296886976
 01/01  08:00:00,52.0689029727,1.53542746246,0.0,16.958123334,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  09:00:00,43.630302842,1.91928432807,0.0,20.4723330044,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  10:00:00,33.5190330459,1.53542746246,0.0,13.2122534073,2.68041601173,16.0824960704,1.10301837768,0.0,1.10301837768
 01/01  11:00:00,29.8940475927,1.34611532181,0.0,9.77658009474,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  12:00:00,24.9245562976,0.771202120773,0.0,5.38200200065,2.68041601173,16.0824960704,1.10306332328,0.0,1.10306332328
 01/01  13:00:00,24.1565301053,0.86760238587,0.0,4.51757554323,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  14:00:00,21.7208119685,0.57840159058,0.0,2.37105820176,2.68041601173,16.0824960704,1.10325862733,0.0,1.10325862733
 01/01  15:00:00,21.3889564393,0.57840159058,0.0,2.03920267248,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  16:00:00,22.5090315952,0.674801855677,0.0,3.06287756335,2.68041601173,16.0824960704,1.10301673126,0.0,1.10301673126
 01/01  17:00:00,38.3223816786,0.964002650966,0.0,6.25036018478,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  18:00:00,40.5777754985,0.771202120773,0.0,6.23122120157,2.68041601173,16.0824960704,1.10296887165,0.0,1.10296887165
 01/01  19:00:00,46.6483004436,1.53717165723,0.0,11.5357766101,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  20:00:00,46.3603542247,1.43989929475,0.0,11.3451027538,2.68041601173,16.0824960704,1.10302546258,0.0,1.10302546258
 01/01  21:00:00,51.1341230719,1.87152024422,0.0,15.6872506515,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  22:00:00,49.0356705617,1.53542746246,0.0,13.924890923,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  23:00:00,55.2824975249,1.91928432807,0.0,19.7878610207,2.68041601173,16.0824960704,1.10313790889,0.0,1.10313790889
 01/01  24:00:00,52.5915256875,1.53542746246,0.0,17.4807460488,2.68041601173,16.0824960704,0.0786101328508,0.0586101328508,0.02
 01/02  01:00:00,61.852082046,1.91928432807,0.0,20.9966135183,2.68041601173,21.4433280938,1.29814580676,0.195081939629,1.10306386713
 01/02  02:00:00,57.2624021758,1.53542746246,0.0,16.7907905137,2.68041601173,21.4433280938,0.142706596236,0.122706596236,0.02
 01/02  03:00:00,61.4961533611,1.91928432807,0.0,20.6406848334,2.68041601173,21.4433280938,1.3577474571,0.254668629932,1.10307882717
 01/02  04:00:00,56.4554006456,1.53542746246,0.0,15.9837889835,2.68041601173,21.4433280938,0.12120981574,0.10120981574,0.02
 01/02  05:00:00,60.8772434887,1.91928432807,0.0,20.021774961,2.68041601173,21.4433280938,1.30696772705,0.203895705714,1.10307202133
 01/02  06:00:00,58.2924209251,1.4876633786,0.0,15.1881573351,5.36083202345,21.4433280938,0.102896330563,0.0828963305632,0.02
 01/02  07:00:00,246.304080522,3.31708123468,0.0,201.370399076,5.36083202345,21.4433280938,1.13010078901,0.0269602393645,1.10314054964
 01/02  08:00:00,224.551319804,3.31708123468,0.0,157.657512773,16.0824960704,32.6817896323,11.8398510906,10.7362321232,1.1036189674
 01/02  09:00:00,230.590067471,3.31708123468,0.0,106.146412211,48.2474882111,70.4033123869,8.88057600501,6.69157427206,2.18900173295
 01/02  10:00:00,205.236867195,3.31708123468,0.0,91.6091166967,48.2474882111,62.0547409583,5.40087461377,3.2116205765,2.18925403726
 01/02  11:00:00,189.778947181,3.31708123468,0.0,78.0777900889,48.2474882111,60.1281475517,2.40983070574,0.220372523069,2.18945818267
 01/02  12:00:00,182.510965392,3.31708123468,0.0,68.8832148943,48.2474882111,62.0547409583,2.19000471929,0.0,2.19000471929
 01/02  13:00:00,177.280714096,3.31708123468,0.0,64.1973121045,48.2474882111,61.5103924513,3.27606696483,0.0,3.27606696483
 01/02  14:00:00,158.553075206,3.31708123468,0.0,43.319830202,48.2474882111,63.6602354638,3.27604737631,0.0,3.27604737631
 01/02  15:00:00,146.82785612,3.31708123468,0.0,35.1266990289,48.2474882111,60.1281475517,2.18876684977,0.0,2.18876684977
